parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_comparison7pop1	1	1.0001274071191433	5346.564566095288	1000.0	485.918712052468	747.5067199826365	855.564222239957	962.2674706488948	668.0088318120647	659.7102744433308	910.2383138066243	241.1253408117385	616.7532767585155
pop_size_root_comparison7pop2	1	0.9999140551467198	5776.664766233384	965.2529653851097	828.1541042840904	912.5107314082405	1000.0	707.584931166904	1000.0	626.735277702488	784.3899764200455	220.09076609148	529.0758512768609
ln_likelihood_comparison8pop1	1	1.000024304428859	10000.0	939.3824729137773	1000.0	698.5487769041546	1000.0	1000.0	434.8519538663567	759.4112505122428	1000.0	1000.0	1000.0
root_height_comparison8pop1	1	1.0002501355266888	10000.0	1000.0	1000.0	1000.0	1000.0	1000.0	828.5836544385179	977.3173404272635	1000.0	855.3273845441388	702.7353481746015
pop_size_comparison8pop1	1	0.9999279081123018	8497.09181931203	1000.0	892.8230251684832	1000.0	1000.0	1000.0	462.7995887456287	862.4533576805994	970.4456605870587	1000.0	770.835526156715
pop_size_comparison8pop2	1	0.999968044601749	9122.93372403561	751.3131849432763	732.89876552381	646.8971025450471	837.0266174572429	949.4215209110503	431.68840710833973	994.8212632474957	1000.0	1000.0	995.7749585422387
pop_size_root_comparison8pop1	1	0.9999297673581625	9184.358530323369	1000.0	1000.0	799.5912790485868	924.6757671744102	863.8001747988885	404.7897518897269	826.2070618822893	1000.0	1000.0	946.3833262187584
ln_likelihood_comparison9pop2	1	1.0007040100975775	2663.1343968889187	285.00859467560866	565.607240233579	566.8277832238667	326.1580654422041	212.90855228277496	841.9239801508306	314.1623014074507	519.0822458110241	239.9523737457991	227.92405573474065
root_height_comparison9pop2	1	0.9999636283879229	7140.321225199122	713.288945781077	817.2207898247856	1000.0	1000.0	981.7950709103002	790.653347680956	720.8231633209966	1000.0	760.2682985032939	725.1804753097832
pop_size_comparison9pop2	1	1.0006919126523257	5881.164518782202	651.4011776290887	669.6027164372458	693.8265411333774	750.6022598081856	731.8003725912414	747.0360317910316	614.2633757226994	590.8269814982377	613.5140471395615	561.1881964019547
pop_size_comparison9pop1	1	1.0013832467496107	4183.453699119335	420.7385720029604	495.81371732628827	653.3189818515402	476.49053634408034	452.87918813379923	608.3662069366083	473.24861725513694	762.4435544288206	268.2529577912862	435.2073208726523
pop_size_root_comparison9pop2	1	1.0009399532925154	5227.72172601324	359.2050295518921	664.2326207921252	685.5490195868538	576.9024665215987	365.1261423926026	819.1182964499185	621.172901660532	1000.0	413.3167053694449	489.98958313803126
ln_likelihood_comparison10pop1	1	1.0002062122429263	3924.615717170138	923.4969058726174	610.8172474269878	697.4276282352203	1000.0	446.40462930175227	695.017815183809	694.6681215502517	275.49741766650163	330.3522126357033	1000.0
root_height_comparison10pop1	1	1.0007762628047612	9580.529473112074	907.848734718062	1000.0	952.9498966057788	1000.0	1000.0	667.1279486357204	1000.0	1000.0	1000.0	1000.0
pop_size_comparison10pop1	1	1.0004513545717564	7353.557368867025	917.4544393055309	495.9517111756568	750.743137317243	586.0329260424842	841.6702493013498	825.8563258719319	1000.0	749.4604072757628	730.942249756323	716.3687271461353
pop_size_comparison10pop2	1	0.9999306432652707	9713.824341373425	1000.0	1000.0	746.9422342057163	1000.0	797.5570807532438	733.2711620574668	648.1889373933741	534.2546285526126	804.9548953744251	1000.0
pop_size_root_comparison10pop1	1	1.000285406787926	8824.87912935983	856.8702733652042	921.2144613194971	912.1862346035484	1000.0	935.2029352512967	1000.0	744.0961615759085	691.8717984249323	780.7945485355245	1000.0
ln_likelihood_comparison11pop2	1	1.0009781950466274	3876.7295946898457	396.168749063188	713.3087685763668	596.9670446533448	1000.0	1000.0	498.20395989827654	932.4040784882304	219.52722967437188	1000.0	772.457976555914
root_height_comparison11pop2	1	0.9998558219964846	8257.069495078178	1000.0	565.9347009113203	1000.0	719.1668256274808	859.0543860589721	857.4150506457032	885.2541924261086	873.4787550627971	1000.0	1000.0
pop_size_comparison11pop2	1	1.0000621849753726	9717.71675424782	1000.0	948.2800772260703	1000.0	803.7285427589389	884.7690094708586	1000.0	666.9660711588331	570.8711158667173	966.667508680729	885.0153480113762
pop_size_comparison11pop1	1	1.000525752832562	6613.546034814155	739.3485377294467	761.7194340394092	578.4363327089372	896.2722026447796	1000.0	910.228733671249	485.14024714036884	549.1563052366283	992.7583419638759	866.4375423032312
pop_size_root_comparison11pop2	1	1.0003919253994487	8866.50493905913	1000.0	752.933280239386	687.263850155366	741.9039520607636	679.0680164955487	758.1646658517159	725.9776513849164	467.03290359954457	1000.0	881.8939350241504
ln_likelihood_comparison12pop2	1	1.001465983259156	2460.3607302078694	194.50189713253698	800.1096692030276	1000.0	737.4410320333002	752.4443352863575	386.3459894572513	207.7334390447344	867.7452251323903	1000.0	1000.0
root_height_comparison12pop2	1	0.9998468886027067	8827.97153400993	918.8191138649461	1000.0	923.5314092746468	1000.0	885.4797955390594	677.2939572420328	1000.0	1000.0	1000.0	940.5923507039289
pop_size_comparison12pop2	1	0.9998719759944752	9731.35305821205	1000.0	1000.0	463.8435963049211	1000.0	1000.0	936.0838911875868	801.1436751062571	1000.0	793.7484481872941	1000.0
