parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_root_comparison2pop1	600	1.001586308652117	3246.546296868383	401.0	401.0	377.60131502561984	401.0	401.0	219.23405066868546	401.0	251.39155305337235	401.0	401.0
ln_likelihood_comparison3pop1	600	0.9999141250380686	4010.0	401.0	401.0	401.0	317.1309250483301	401.0	401.0	401.0	401.0	331.78947514685274	307.23839501906673
root_height_comparison3pop1	600	0.9996302659724321	4010.0	246.92323114155707	364.48390203365597	401.0	401.0	295.4969749460698	372.4331796172011	401.0	401.0	401.0	401.0
pop_size_comparison3pop1	600	1.000407569067666	3946.9174065898765	401.0	401.0	364.89287263869403	221.29050752062713	306.8474247833216	385.6974570359675	401.0	401.0	401.0	401.0
pop_size_comparison3pop2	600	1.0003722332979583	4010.0	401.0	401.0	396.9702064374819	401.0	401.0	401.0	241.22175884801874	401.0	401.0	401.0
pop_size_root_comparison3pop1	600	1.0002387101524344	4010.0	401.0	401.0	230.86180114236208	401.0	329.84913471740924	396.9358546012219	359.3369734886283	401.0	299.45116275999385	401.0
ln_likelihood_comparison7pop1	600	0.9997269223810494	4010.0	401.0	343.5200866555418	401.0	401.0	401.0	401.0	305.19988403446837	292.5894870804038	401.0	348.7894924290488
root_height_comparison7pop1	600	1.0007659010305971	4010.0	401.0	311.21335208439075	337.16146033309053	400.41860996304473	401.0	401.0	313.19295339477225	391.7619348205929	290.47512723858495	401.0
pop_size_comparison7pop1	600	0.9992135566543643	4010.0	401.0	401.0	401.0	401.0	401.0	401.0	315.300784652834	289.30492826739595	401.0	309.76542259091286
pop_size_comparison7pop2	600	0.9998748840373021	3366.4598612480963	277.3049354923957	401.0	288.0695758993283	324.1354562963677	401.0	273.4905097306922	358.43247890308834	401.0	300.08426509986725	357.6394036252373
pop_size_root_comparison7pop1	600	1.0000272529368015	4010.0	375.73543609264	353.8295188651537	401.0	401.0	401.0	401.0	279.02883164477504	252.77042746160365	395.7998722939627	327.165286434738
ln_likelihood_comparison8pop1	600	1.0013417061722307	4010.0	345.6317177239098	343.11167968520897	219.59148768788052	401.0	401.0	401.0	238.8652401702305	401.0	335.65326112675746	401.0
root_height_comparison8pop1	600	0.9992669503626994	4010.0	343.0407960616576	401.0	340.6820033289365	373.8401548856862	401.0	401.0	348.5860278120198	401.0	401.0	401.0
pop_size_comparison8pop1	600	1.0000478442192977	4010.0	305.2301385104471	276.77780899830503	401.0	401.0	401.0	401.0	400.14378944813626	401.0	401.0	401.0
pop_size_comparison8pop2	600	1.0003347660474202	4010.0	401.0	361.65052193223323	401.0	371.17990814782826	395.8709979694533	401.0	353.4232127365653	401.0	401.0	401.0
pop_size_root_comparison8pop1	600	1.000062813027524	4010.0	367.23133722339685	290.7230659652486	401.0	321.5198021465652	401.0	318.1145194418564	293.5249587281284	401.0	298.08335196952055	401.0
ln_likelihood_comparison10pop1	600	0.9999047014168748	4010.0	374.5258871675226	338.81705533238323	401.0	329.19724816422945	374.4950246589583	257.33588260408493	377.03331978587653	387.9994189001221	401.0	327.7485980975396
root_height_comparison10pop1	600	0.9994992438263824	3495.764610100409	368.6259731548632	401.0	231.3301003722798	401.0	398.8660151704779	401.0	215.06751732844424	401.0	256.66300191732546	401.0
pop_size_comparison10pop1	600	1.0003486937089434	3707.4456601327674	302.96312705527953	367.2723909407556	401.0	401.0	401.0	401.0	401.0	401.0	401.0	389.85336802496244
pop_size_comparison10pop2	600	0.999976200380054	3998.8889931115727	316.62927075984607	401.0	401.0	261.66071028126476	328.40281631290225	401.0	401.0	401.0	401.0	390.43561680011754
pop_size_root_comparison10pop1	600	1.0002539347952426	4010.0	309.21545363820366	401.0	384.33430696886336	315.02869677918926	401.0	401.0	401.0	401.0	401.0	401.0
