Options:
Model:                           Continuous: Regression
Tree File Name:                  17species_MNeCau_1000tree_NSF_forBayestrait.tre
Data File Name:                  Eco_MNeCau.txt
Log File Name:                   Eco_MNeCau.txt.log.txt
Summary:                         False
Seed                             1639740257
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa                            Not in use
Delta                            Not in use
Lambda                           Estimate
OU                               Not in use
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Prior Categories:            100
    Alpha                        uniform -100.00 100.00 
    Beta-2                       uniform -100.00 100.00 
Tree Information
     Trees:                      1000
     Taxa:                       17
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha	Beta 2	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-2	Lambda	
48000	-11.722193	-13.132101	558	-0.378716113516	0.105719289721	0.005062468097	0.008119621422	0.069068023935	0.069633420952	0.338308	0.107391	0.403102728019	
49000	-11.079377	-13.109499	947	-0.405349819458	0.155558188124	0.004161402788	0.006930143938	0.059492271727	0.059907438902	0.323223	0.103451	0.234091565988	
50000	-19.712153	-16.074835	400	1.715488592986	-0.176807397933	0.015925536085	0.020876043985	0.098302948498	0.100398879931	0.552097	0.159747	0.849418737349	
51000	-10.167315	-16.050210	313	0.317568554289	-0.007418965385	0.004121125291	0.007001111944	0.067224425134	0.067698389135	0.308188	0.097634	0.293887398803	
52000	-11.900718	-16.026497	562	-0.477287689244	0.214748796301	0.004980495318	0.008740961453	0.069990302514	0.070607479773	0.346022	0.107137	0.515990687394	
53000	-10.448873	-16.003057	274	0.136942121933	0.013288187061	0.004389076110	0.008039729075	0.074351690926	0.074954303217	0.315570	0.098286	0.472720485632	
54000	-11.340491	-15.980287	628	0.391177024150	0.023596329831	0.004565686993	0.007360773675	0.063153340231	0.063621644759	0.327777	0.104634	0.212287019829	
55000	-11.538692	-15.958082	630	-0.554903126228	0.231428913838	0.003652137535	0.006587191933	0.047600406495	0.047916038638	0.330088	0.106994	0.071218628897	
56000	-11.125946	-15.936280	246	-0.270953605644	0.168895001574	0.005197012879	0.010134983515	0.079934886613	0.080753320182	0.326734	0.101252	0.581402327485	
57000	-10.053960	-15.914834	284	0.359846215035	-0.017934197051	0.003949715222	0.006690542678	0.062746818549	0.063169456494	0.303652	0.097725	0.163427525775	
58000	-9.803521	-15.893828	659	0.228451245280	-0.027948276543	0.004172167651	0.007290753422	0.068766530001	0.069271571951	0.298735	0.096310	0.225676407059	
59000	-12.967238	-15.874324	249	-0.444417162900	0.276822389978	0.006251827021	0.008611769478	0.075937692311	0.076597330867	0.362333	0.113170	0.464335587931	
60000	-10.824421	-15.854253	578	-0.225882324213	0.086096199668	0.004133970813	0.009180948667	0.064663457029	0.065262629884	0.326592	0.100324	0.503572171023	
61000	-10.687695	-15.834564	154	0.462606326716	-0.084271177909	0.004150948025	0.006846926682	0.064707439938	0.065153541459	0.320788	0.100886	0.315995420351	
62000	-13.385395	-15.816838	38	0.785385961812	-0.238272503812	0.005260381939	0.008421667250	0.060084651342	0.060594961948	0.374142	0.117471	0.405895472405	
63000	-10.401474	-15.797875	36	-0.228182672116	0.149958343182	0.004326404138	0.007273403115	0.067575979741	0.068071088206	0.313331	0.099114	0.283331617734	
64000	-10.437421	-15.779272	843	0.294284588445	0.003501656209	0.005097941248	0.009653611341	0.083542584052	0.084356933098	0.311261	0.097539	0.494616098598	
65000	-11.717773	-15.761242	360	-0.111541767396	0.070690415981	0.005412107766	0.017564239735	0.090584125594	0.092203611938	0.346931	0.100180	0.866520013007	
66000	-12.020365	-15.743654	913	0.435188016787	0.040644112458	0.005252491562	0.008886663319	0.070543269484	0.071175784720	0.349332	0.108284	0.455154547809	
67000	-11.182013	-15.726141	261	0.436571401442	-0.107696103541	0.004566890652	0.008802632906	0.068130722905	0.068735778733	0.325498	0.103021	0.478828964597	
68000	-11.542640	-15.709017	111	0.272026904016	-0.003767658608	0.005423689711	0.014326404997	0.089806159475	0.091111459139	0.335358	0.102303	0.806672998434	
69000	-11.066041	-15.692089	717	0.404035312208	-0.035971249281	0.005082170387	0.011329291648	0.081084110337	0.082013262507	0.327878	0.101605	0.653644069427	
70000	-10.315172	-15.675360	986	-0.184083391082	0.147544018921	0.003847630908	0.007382596363	0.060031372762	0.060477856364	0.309644	0.098781	0.208629345312	
71000	-10.101130	-15.658894	202	0.154769160940	0.043621859337	0.003879903933	0.007753967335	0.064813293606	0.065319781055	0.308648	0.096917	0.394785295085	
72000	-10.767095	-15.642756	395	0.438104233885	-0.086495560923	0.004479364799	0.008344793871	0.069449328591	0.070033745763	0.321919	0.100485	0.389321687323	
73000	-12.301017	-15.627326	103	-0.131688972015	-0.014612712039	0.005962658694	0.010992303878	0.081537618961	0.082443867000	0.357859	0.107979	0.652411178206	
74000	-9.369249	-15.611608	705	-0.036255416029	0.075839498345	0.003712529993	0.006351060974	0.062236193985	0.062633986251	0.290732	0.094210	0.046874549568	
75000	-10.108231	-15.596168	278	0.225886435910	0.034643666185	0.004290864831	0.007537344084	0.068998675728	0.069522692180	0.304502	0.097450	0.244855070155	
76000	-17.671770	-15.696552	645	1.252167514875	-0.414997753321	0.010256414008	0.010622762093	0.077205329468	0.078034268942	0.478210	0.148892	0.636154369662	
77000	-10.675328	-15.681615	293	-0.021822568482	0.113797181691	0.004350093369	0.008710906033	0.069857019567	0.070470884823	0.318559	0.100126	0.470501899460	
78000	-10.198746	-15.666862	105	0.152508659719	0.059450580142	0.004131563253	0.007099836133	0.066265104445	0.066738939982	0.305664	0.097910	0.238600037353	
79000	-10.425781	-15.652341	379	0.044875964654	0.096523026640	0.003929251111	0.007369467755	0.062175818320	0.062637422788	0.309746	0.099384	0.293298058170	
80000	-10.782251	-15.638063	128	0.420370646092	-0.113719991877	0.003713529744	0.006472478507	0.053723461043	0.054073450288	0.317232	0.102401	0.119415493525	
81000	-10.833734	-15.623995	360	0.159305095905	-0.005211996412	0.004365490739	0.011184335858	0.072952730699	0.073777887370	0.323691	0.098544	0.637962913171	
82000	-9.968510	-15.610058	290	0.251759063873	0.020038421363	0.004121594504	0.007395735504	0.066994152135	0.067493314840	0.301893	0.096685	0.250379355440	
83000	-11.073397	-15.596414	203	-0.362034843764	0.145405657199	0.004469673860	0.008080817602	0.066898264708	0.067443261402	0.325765	0.102191	0.407921962837	
84000	-11.659752	-15.583076	886	0.109851159700	0.114888703239	0.004834651423	0.008459187417	0.069985285797	0.070582355168	0.337348	0.106502	0.486043288193	
85000	-11.093998	-15.569804	548	-0.426715036250	0.159872460859	0.004468956125	0.006534723182	0.061442633084	0.061846784702	0.321460	0.104053	0.071042079724	
86000	-9.918828	-15.556606	646	0.167812976104	0.034733776669	0.003816294720	0.007326761565	0.063701701176	0.064171873190	0.300687	0.096378	0.276687821126	
87000	-12.325874	-15.544054	460	-0.461730113274	0.118137243753	0.005161506259	0.007735435014	0.066902735825	0.067424292054	0.350424	0.109882	0.412218208858	
88000	-9.620593	-15.531185	773	0.068959022800	0.011965057355	0.003539019587	0.006593352418	0.057808908976	0.058192593252	0.295279	0.095591	0.077393288103	
89000	-11.579583	-15.518693	176	-0.136926084527	0.034068497316	0.005189348684	0.015006819457	0.081031275523	0.082265823890	0.342644	0.102387	0.775661708118	
90000	-10.038826	-15.506167	820	0.216780746859	0.029167956193	0.003978928688	0.007421012239	0.065138272638	0.065625278634	0.303508	0.097383	0.278370856591	
91000	-11.729214	-15.494030	427	0.112707561535	-0.042096376217	0.006363031894	0.012183622454	0.098202009892	0.099413223069	0.345240	0.104285	0.770919427546	
92000	-9.822364	-15.481803	145	-0.126086303032	0.108565618005	0.003866884929	0.006797470058	0.063298272669	0.063731485534	0.298378	0.096426	0.178736910436	
93000	-11.797060	-15.469987	630	0.681431041205	-0.095635249523	0.003976492197	0.008802314142	0.054464993963	0.054948669413	0.338037	0.106785	0.421110231442	
94000	-10.530298	-15.458097	377	-0.022222924738	0.101523723756	0.004455307807	0.009558814210	0.073318378109	0.074025978686	0.315729	0.098531	0.526179971646	
95000	-11.163152	-15.446425	706	0.249353697642	0.039823981033	0.005388471804	0.013178357974	0.087587115738	0.088756784415	0.331479	0.100313	0.738472716898	
96000	-11.669832	-15.434999	682	-0.086781148190	0.095286247526	0.006038144821	0.018741711803	0.101734876326	0.103677979131	0.347422	0.101012	0.890996195541	
97000	-12.316614	-15.423952	49	0.824616059382	-0.160365207670	0.005670036448	0.007217448009	0.071123253012	0.071640313248	0.347194	0.110904	0.280582912794	
98000	-9.323336	-15.412549	957	0.102403223193	0.023318422615	0.003770089753	0.006652291811	0.063880661075	0.064308459715	0.289817	0.093626	0.093125236824	
99000	-10.388969	-15.401324	449	0.394195579724	-0.041785000082	0.004021864709	0.007867093135	0.064460055478	0.064971189880	0.311985	0.098891	0.333389166193	
100000	-9.494127	-15.390181	581	0.235237644747	-0.023679609732	0.003500158345	0.006463780053	0.058192445875	0.058571036170	0.292744	0.094891	0.074028799724	
101000	-10.920601	-15.379259	746	0.404457668279	-0.002114328062	0.004005977608	0.006556990674	0.056366363491	0.056738396628	0.318409	0.103078	0.092241102357	
102000	-10.539775	-15.368417	169	-0.229120229996	0.155742637020	0.004274361514	0.007486257888	0.066351288096	0.066851757594	0.315843	0.100183	0.302242895352	
103000	-12.325951	-15.358124	495	-0.153733720931	0.206335772209	0.005789669635	0.010507922442	0.078303020352	0.079134560173	0.351208	0.108220	0.629109689250	
104000	-11.771883	-15.347727	895	0.432217712458	-0.007883611642	0.005117163265	0.015207607171	0.079095900947	0.080317335433	0.342427	0.103656	0.738013217053	
105000	-14.618622	-15.342263	413	-0.864165916049	0.242153426182	0.006627373922	0.007064402833	0.062114171128	0.062556092565	0.396118	0.127710	0.215647353812	
106000	-10.762739	-15.331900	496	-0.160380084163	0.096709119784	0.004617686110	0.012978977918	0.075983427372	0.076982582612	0.323079	0.098613	0.696706744367	
107000	-10.063588	-15.321590	536	-0.173195895684	0.118520480636	0.003844058852	0.007457609945	0.062247230376	0.062714933891	0.302356	0.097662	0.267637956379	
108000	-11.572387	-15.311577	391	0.320881258296	-0.113106146156	0.005044687765	0.006756026780	0.067242383807	0.067699765234	0.331886	0.106706	0.152573687518	
109000	-10.939106	-15.301553	879	0.084712057959	0.083333733769	0.005150277880	0.012679992801	0.084574850295	0.085661031558	0.322021	0.099040	0.703738441213	
110000	-10.483010	-15.291584	28	-0.254142066267	0.106202313888	0.003979189663	0.007350008015	0.060919858972	0.061370935843	0.311892	0.099430	0.244795851084	
111000	-11.741948	-15.281921	570	0.074508436556	-0.041868133958	0.003927010821	0.006229003603	0.049197515691	0.049505888046	0.334172	0.108555	0.005233021279	
112000	-11.376144	-15.272268	33	0.521225423237	-0.150209828115	0.004811711058	0.006664772005	0.065012633821	0.065448835387	0.327807	0.105472	0.137072276269	
113000	-10.664374	-15.262610	980	-0.103276222311	0.036052810539	0.003767989797	0.007491729211	0.057488732040	0.057922673021	0.316172	0.100982	0.277842019555	
114000	-11.274496	-15.253128	788	0.408833073918	0.011990589178	0.004745883177	0.010311383261	0.071533114815	0.072278405152	0.332897	0.102744	0.597567367936	
115000	-12.539032	-15.244195	781	-0.246488296714	0.024086743400	0.006854652905	0.021021191665	0.096224573602	0.098290762561	0.359822	0.105411	0.886904869569	
116000	-11.127092	-15.234872	470	-0.436471920340	0.178024909868	0.004529994118	0.007661562036	0.064286013608	0.064782347583	0.322679	0.103580	0.273816768119	
117000	-12.767603	-15.226282	862	0.108569244795	0.156520666212	0.005653918768	0.008247948911	0.067742208697	0.068305589712	0.358506	0.113273	0.369429502682	
118000	-12.614877	-15.217665	37	0.596634938666	-0.194584601880	0.005273413954	0.007323359449	0.064715285586	0.065192715273	0.355110	0.112947	0.325835904078	
119000	-9.591490	-15.208482	572	0.369590994005	-0.057767964312	0.004020552663	0.006229773468	0.064874473747	0.065281160589	0.294502	0.095654	0.004998763407	
120000	-10.007094	-15.199400	218	0.178211833927	0.008921416544	0.003502979917	0.007860278112	0.059269098231	0.059738660718	0.305562	0.096253	0.380183065215	
121000	-9.989195	-15.190400	55	-0.078621192178	0.050034247565	0.003496404892	0.006444764735	0.055311368449	0.055670149465	0.301870	0.097440	0.114298458565	
122000	-10.574778	-15.181520	316	-0.383123214791	0.176919614636	0.003898790657	0.006401931192	0.056770649178	0.057136432689	0.312091	0.100920	0.061918070299	
123000	-9.964489	-15.172680	63	0.456735677331	-0.071319906855	0.003765707954	0.006428597018	0.058773388266	0.059153663330	0.301213	0.097607	0.050263429750	
124000	-10.278268	-15.163936	475	-0.056878344103	0.035725326532	0.004202487177	0.007423162696	0.066777138778	0.067276543506	0.309068	0.098778	0.274163898551	
125000	-10.984398	-15.155336	314	0.623745953764	-0.145379943982	0.004340345399	0.006505969341	0.061007351064	0.061406862227	0.319886	0.103521	0.104981716842	
126000	-9.650218	-15.146713	584	-0.019666227700	0.051511940564	0.003631277885	0.006594900494	0.060566517385	0.060968599231	0.295435	0.095354	0.158382432682	
127000	-12.213823	-15.138589	600	-0.297579875521	0.075573684753	0.005978788965	0.012601182457	0.089899576283	0.091046874561	0.353864	0.108010	0.807871900808	
128000	-12.511652	-15.130696	932	-0.046714934173	-0.039093925348	0.005595688185	0.008852941132	0.072036246933	0.072679675825	0.352780	0.111499	0.503802514313	
129000	-11.263712	-15.122434	325	0.696617887271	-0.146833091936	0.004046040434	0.006660064411	0.055121309184	0.055490882033	0.324897	0.105053	0.121794775200	
130000	-10.408409	-15.114141	1	0.072449417396	0.094551262241	0.004491592327	0.006940827860	0.068972318419	0.069454389380	0.310305	0.099869	0.206001078297	
131000	-11.578241	-15.106085	395	0.497680950618	-0.085852572606	0.005383099744	0.011606622577	0.082312390845	0.083278978517	0.345948	0.103234	0.658029326129	
132000	-10.777571	-15.097964	234	-0.110555356509	0.032155581091	0.004002845784	0.006983295243	0.058879942361	0.059294009938	0.318212	0.101465	0.178701264766	
133000	-9.467340	-15.089830	616	0.257873064775	-0.034839963821	0.003471025024	0.006271973406	0.057017843411	0.057377714913	0.292453	0.094947	0.017280900407	
134000	-10.645175	-15.081828	662	0.189085233290	0.048853998787	0.004760260267	0.009736001087	0.077648975396	0.078412398594	0.315719	0.099339	0.531952577074	
135000	-15.139018	-15.082299	287	-0.240535070047	0.309320780033	0.007560556785	0.010144583659	0.074751436540	0.075517530445	0.423716	0.128916	0.599709405453	
136000	-10.803879	-15.074441	941	-0.114385477574	0.127800183757	0.004673123609	0.009656346666	0.075509707229	0.076245964696	0.321890	0.098819	0.560988175244	
137000	-12.457117	-15.067115	252	-0.432798108785	0.097268572252	0.005198315797	0.009311568524	0.066049171026	0.066669973049	0.352703	0.110863	0.455161159500	
138000	-12.702777	-15.060012	491	0.558463033477	0.000381181646	0.005468143283	0.007482882094	0.066956013865	0.067460815191	0.357631	0.113388	0.345650888604	
139000	-10.662497	-15.052326	212	0.027504443341	0.116634188478	0.004205469375	0.007019474176	0.062890823645	0.063335404884	0.315262	0.100736	0.201211036015	
140000	-9.575577	-15.044637	825	0.169853034934	-0.011834282976	0.003620526981	0.006530571831	0.060001777912	0.060396199632	0.294127	0.095168	0.111296865113	
141000	-9.419531	-15.037001	631	0.193705357243	0.018199391216	0.003706491261	0.006425657656	0.062106809888	0.062508467903	0.291491	0.094271	0.081699503700	
142000	-13.492428	-15.031025	17	0.079310047151	0.183597691570	0.007040995144	0.019585166342	0.096104196660	0.098024013265	0.391509	0.112358	0.906678182536	
143000	-10.989876	-15.023610	976	-0.215648435428	0.107412046434	0.005323812073	0.010719501963	0.086254884216	0.087189512365	0.329529	0.100543	0.612961809580	
144000	-12.490698	-15.016717	604	-0.507575514243	0.201081095458	0.005821801445	0.011608698196	0.083798146119	0.084782358936	0.361906	0.108420	0.689557223586	
145000	-13.363411	-15.010709	561	0.968614855050	-0.217728733759	0.005868046675	0.008476043108	0.066649983817	0.067219741242	0.370870	0.117608	0.433327474356	
146000	-12.846127	-15.004179	682	-0.646455461926	0.210063820179	0.006181282509	0.011093857983	0.080871633809	0.081778877057	0.366137	0.112242	0.656439553298	
147000	-9.405907	-14.996880	313	0.101045731895	0.054425899934	0.003652273540	0.006244125204	0.060347811168	0.060726998148	0.291303	0.094581	0.012480989366	
148000	-11.208105	-14.989773	933	-0.331655512517	0.126196676412	0.004914060103	0.009204559891	0.074463092590	0.075154860000	0.324868	0.102717	0.527984608956	
149000	-10.590965	-14.982642	529	-0.167069758543	0.063957567321	0.003826003857	0.007402109922	0.059132241504	0.059573208945	0.315107	0.099569	0.263980327263	
150000	-9.506897	-14.975503	389	0.108497794094	0.043472499287	0.003573482341	0.007088741086	0.060380464408	0.060811541682	0.293940	0.094502	0.176976487661	
151000	-9.797632	-14.968426	475	-0.161898105718	0.126549909564	0.003880481388	0.006509860248	0.062180253607	0.062587690727	0.298421	0.096643	0.075588949282	
152000	-9.497552	-14.961389	379	-0.014362395292	0.082578845537	0.003436018149	0.006497836908	0.057140865990	0.057514586392	0.292579	0.094893	0.077403053485	
153000	-11.131580	-14.954524	36	0.091546271319	0.027327158261	0.005630904245	0.015077613829	0.095295658487	0.096754485252	0.344213	0.099953	0.826235800157	
154000	-10.330500	-14.947624	79	0.031054798077	0.055283096177	0.004099444662	0.009431163992	0.069571994355	0.070234386371	0.311928	0.097697	0.534074860077	
155000	-9.609018	-14.940737	208	-0.076401290069	0.084325544645	0.003570244185	0.006915165393	0.059408732970	0.059822414863	0.295245	0.095259	0.152406173104	
156000	-9.566596	-14.933896	821	-0.015848541117	0.055459934704	0.003814160256	0.006783594678	0.063957492145	0.064394317092	0.294022	0.094877	0.135740537041	
157000	-9.529811	-14.927101	76	-0.110475569089	0.104019769330	0.003559076007	0.006402844864	0.058407609710	0.058783994508	0.293469	0.095263	0.050916400896	
158000	-13.963317	-14.922913	998	0.074096024277	-0.101281055409	0.007555336350	0.018924074805	0.097613778839	0.099496661096	0.402650	0.117315	0.831493057358	
159000	-10.029150	-14.916229	655	-0.162137379464	0.089418397203	0.003825715801	0.007321896399	0.061344586204	0.061797057859	0.303527	0.096835	0.210426354159	
160000	-10.411723	-14.909614	562	0.462479525626	-0.102660203456	0.003868001393	0.006648015465	0.058634669352	0.059027082308	0.310081	0.099812	0.143363729367	
161000	-11.396753	-14.903169	807	0.153741147599	0.095750955745	0.004286883111	0.006601949189	0.057273010046	0.057653636425	0.327184	0.105705	0.099792866906	
162000	-10.500451	-14.896649	110	-0.241111435772	0.154767105854	0.004031332610	0.007275195498	0.062487470373	0.062945410540	0.312974	0.099126	0.290926184700	
163000	-10.808695	-14.890202	14	0.419349966691	-0.065458593334	0.004244899509	0.007813399836	0.067428030529	0.067959021536	0.321049	0.101027	0.449000758375	
164000	-9.857122	-14.883730	786	0.102515715460	0.061147573596	0.004094626365	0.006730794306	0.067197552275	0.067652910097	0.300453	0.097015	0.192600399481	
165000	-9.672155	-14.877293	436	0.250210560708	-0.026794443743	0.003388183286	0.006865727149	0.056239406145	0.056628199914	0.296400	0.095527	0.159205628391	
166000	-10.051467	-14.870914	838	0.193151109720	0.047195957210	0.003158101181	0.006500912491	0.049295511794	0.049618074555	0.302592	0.097914	0.086706619557	
167000	-11.909359	-14.864855	182	0.481818301907	-0.020352574551	0.005804978125	0.014436919864	0.088078713042	0.089368925051	0.348219	0.105994	0.761404594229	
168000	-11.177884	-14.858666	574	-0.069590009866	0.056722779779	0.005297952368	0.020350898583	0.088333716662	0.090168731369	0.333828	0.097518	0.865158596490	
169000	-11.745641	-14.852638	172	-0.098996066489	0.027554445247	0.004961798777	0.010805472906	0.078898454350	0.079760302134	0.346843	0.105239	0.738843170438	
170000	-10.919995	-14.846492	632	0.649902049404	-0.122108725901	0.004181710949	0.006379521191	0.058371752059	0.058746526771	0.318642	0.103295	0.051779423214	
171000	-13.377771	-14.841699	65	0.352557852422	0.099314999131	0.005932124898	0.008414554694	0.070524492066	0.071122960103	0.376543	0.117211	0.518278295038	
172000	-10.824337	-14.835619	232	-0.072620751385	0.021119016265	0.004465371824	0.006849357394	0.065613911258	0.066066423807	0.316072	0.102127	0.227509011750	
173000	-12.066378	-14.829852	201	0.289813933464	0.007945323427	0.006069464775	0.023493721792	0.099647187702	0.102044595028	0.355492	0.102797	0.926218954058	
174000	-9.955703	-14.823783	23	-0.048450663129	0.098507801818	0.003532554121	0.006699795878	0.058141534793	0.058533698626	0.302325	0.097056	0.252868090091	
175000	-11.834791	-14.818010	705	-0.519754414262	0.242078938780	0.005055673532	0.006959422209	0.066733073195	0.067200751598	0.337995	0.108001	0.229856641498	
176000	-11.334447	-14.812154	470	-0.326486945750	0.118712048182	0.005187716366	0.012723543685	0.079256194133	0.080277609809	0.330463	0.101367	0.689238205822	
177000	-12.447813	-14.806714	85	0.736923604359	-0.171453818615	0.005450432432	0.008704743017	0.071981960026	0.072614046641	0.355709	0.109833	0.504224545424	
