Options:
Model:                           Continuous: Regression
Tree File Name:                  23species_TinNeEu_1000tree_NSF_forBayestrait.tre
Data File Name:                  Eco_T_in_NeEu.txt
Log File Name:                   Eco_T_in_NeEu.txt.log.txt
Summary:                         False
Seed                             1497396719
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa                            Not in use
Delta                            Not in use
Lambda                           Estimate
OU                               Not in use
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Prior Categories:            100
    Alpha                        uniform -100.00 100.00 
    Beta-2                       uniform -100.00 100.00 
Tree Information
     Trees:                      999
     Taxa:                       23
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha	Beta 2	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-2	Lambda	
11000	-52.755457	-52.755457	547	1.559378353349	-0.666328170509	0.138547343099	0.051484836754	2.466498911397	2.600378999693	1.740179	0.369678	0.778827711421	
12000	-48.635388	-52.078422	150	2.355037150719	-0.407781322001	0.080055047582	0.068131102576	1.676802943703	1.799397907085	1.250045	0.332022	0.054950162757	
13000	-48.338445	-51.684765	96	2.365074792906	-0.145674245321	0.086202824918	0.065388143115	1.907548588240	2.041006193306	1.242959	0.325924	0.153288441900	
14000	-48.341121	-51.408783	317	2.282202474864	-0.110851995662	0.078024329796	0.066235554589	1.704606360949	1.825520739547	1.239878	0.326815	0.115331110097	
15000	-48.596053	-51.200538	23	2.741266249353	-0.177544135976	0.070833992660	0.065245750330	1.538999956220	1.646421994619	1.274847	0.328082	0.171841060944	
16000	-48.566603	-51.032474	407	2.615095165245	-0.270111128146	0.087832291962	0.061758583606	2.006557150105	2.138636298765	1.323856	0.322178	0.365064362313	
17000	-49.357625	-50.909068	633	4.355233586645	-0.754795923385	0.106375646837	0.061569730904	2.314017058958	2.465838043766	1.414281	0.326785	0.527993154538	
18000	-47.947587	-50.782901	933	2.868439799563	-0.331499172464	0.074290831618	0.065280911824	1.702147824084	1.821026066137	1.229257	0.318973	0.148515931530	
19000	-51.354259	-50.865062	944	5.258315483481	-0.510243074376	0.150280108738	0.042392929700	3.120688253370	3.258840029650	1.742196	0.335840	0.975931143927	
20000	-47.976016	-50.765863	480	3.921922728327	-0.729583275862	0.068732277920	0.069579360984	1.496827962107	1.608764788031	1.204769	0.325680	0.004862378680	
