Options:
Model:                           Continuous: Regression
Tree File Name:                  23species_TinNeEu_1000tree_NSF_forBayestrait.tre
Data File Name:                  Eco_T_in_NeEu.txt
Log File Name:                   Eco_T_in_NeEu.txt.log.txt
Summary:                         False
Seed                             1663596300
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa                            Not in use
Delta                            Not in use
Lambda                           Estimate
OU                               Not in use
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Prior Categories:            100
    Alpha                        uniform -100.00 100.00 
    Beta-2                       uniform -100.00 100.00 
Tree Information
     Trees:                      999
     Taxa:                       23
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha	Beta 2	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-2	Lambda	
40000	-49.265923	-50.554224	940	4.324045339200	-0.447993191091	0.077195573717	0.064852420138	1.636446816871	1.749934290705	1.385249	0.320597	0.498982320233	
41000	-52.382555	-50.709945	13	-0.712443385314	0.223509996556	0.126192616461	0.062902682128	2.017057659176	2.152452707641	1.517966	0.377392	0.432439159881	
42000	-48.079223	-50.680517	308	3.983806648187	-0.618194123219	0.082825383858	0.065857095908	1.853959181533	1.984663345845	1.227136	0.321096	0.123487115741	
43000	-56.112184	-52.746727	808	-1.444717509314	1.077819778099	0.165389032908	0.062459076018	1.924378411139	2.052580705453	1.798818	0.450920	0.276313094911	
44000	-49.006930	-52.717594	488	1.410713641987	0.061770114600	0.091760066239	0.064196156350	1.933325533963	2.065951691780	1.299098	0.330036	0.220956036080	
45000	-49.965288	-52.690480	357	2.634473914957	-0.019775955865	0.097149549848	0.061300131008	1.979539808553	2.108810146824	1.406901	0.335721	0.476769906283	
46000	-50.174515	-52.664615	621	1.203929393028	-0.173363213062	0.104034218015	0.053307121541	2.211982145952	2.336536163189	1.490115	0.340692	0.636073741117	
47000	-49.768898	-52.638750	367	4.222421181270	-0.343217744500	0.112185859674	0.055754138157	2.394176522711	2.535543569168	1.526344	0.321202	0.865847668490	
48000	-50.975526	-52.617191	9	4.622585565032	-1.097398411200	0.095538861155	0.068713959847	1.622584577683	1.742305272198	1.379676	0.369227	0.042884742404	
49000	-50.159507	-52.593466	194	2.618821692370	-0.579125604324	0.108916037479	0.056020315674	2.305820985398	2.442659544144	1.474840	0.334601	0.720713725703	
50000	-50.526216	-52.571388	62	6.000467440051	-1.251755025673	0.093120638227	0.068709897374	1.642866375531	1.764075845861	1.352255	0.362364	0.034003296151	
51000	-49.108895	-52.547479	880	2.348230332108	-0.052115176297	0.087712410927	0.063784938343	1.846713323140	1.972531097579	1.305302	0.332926	0.216873976068	
52000	-48.561760	-52.523834	440	4.021682052722	-0.665001306274	0.084972181224	0.062696210738	1.893785218981	2.020460432015	1.268869	0.323301	0.313155404597	
53000	-49.607430	-52.501592	90	2.926806991159	-0.267014547676	0.097378093139	0.048920822635	2.223608146522	2.337984259822	1.475657	0.317214	0.809488763947	
54000	-49.716299	-52.480036	129	3.136906737889	-0.386485770324	0.104139507996	0.052082287562	2.392272302155	2.523713051001	1.468396	0.328663	0.739815638514	
55000	-49.978835	-52.459425	486	5.110920438224	-0.727243366597	0.090053398000	0.065835303608	1.714091721206	1.834892420819	1.334650	0.349159	0.127177294810	
56000	-49.105092	-52.438222	843	3.524321028824	-0.440848613643	0.096160982676	0.057799862237	2.190237216776	2.324598701478	1.370427	0.321222	0.485087545737	
57000	-50.252366	-52.419156	924	5.395873117273	-0.889513874747	0.087402423915	0.060434939424	1.767683954763	1.881385365350	1.441738	0.343947	0.382831023879	
58000	-47.848446	-52.398323	902	3.666503891198	-0.558999689517	0.077801032951	0.066789696863	1.768718803144	1.895305696045	1.215183	0.317776	0.127969873059	
59000	-47.899329	-52.377935	128	2.216572996207	-0.175967506842	0.074104040541	0.067753739557	1.664924321039	1.785927594119	1.211799	0.320835	0.087622348208	
60000	-49.456639	-52.358831	421	3.174204554388	-0.569928355576	0.130488576878	0.056462424144	2.898518516780	3.071969353366	1.586632	0.300653	0.891190482682	
61000	-48.554956	-52.339474	37	3.625766640405	-0.613918564439	0.092016449969	0.063302329771	2.070973370482	2.210930416829	1.302214	0.323666	0.278663417578	
62000	-50.514812	-52.323213	463	5.165061743165	-1.155419938182	0.087435858106	0.067664419656	1.565481383978	1.679096472323	1.359197	0.360039	0.069820240508	
63000	-48.387563	-52.304540	931	2.984395906324	-0.474039938507	0.089849148872	0.065072199518	2.040539020135	2.182563208713	1.300927	0.316158	0.341640677793	
64000	-49.551195	-52.287050	403	4.475034147149	-0.626968132385	0.099679643497	0.059821376026	2.170205445636	2.308290563408	1.409215	0.334953	0.453542968527	
65000	-50.057242	-52.270690	206	3.128239989722	-0.094332469529	0.106914891631	0.059812080021	2.195490936357	2.335161822124	1.434047	0.328994	0.674479762205	
66000	-49.894802	-52.254360	663	1.047990945920	0.119897578948	0.134690877276	0.057691311715	2.786384329526	2.956976163085	1.591956	0.315507	0.902538765632	
67000	-49.343563	-52.237632	991	2.769237763145	-0.359594433960	0.105113354668	0.054562278373	2.414347519366	2.553682240657	1.401302	0.325685	0.708401433413	
68000	-47.621908	-52.220414	752	3.629057709742	-0.517105638587	0.071479247100	0.068825419568	1.616379262789	1.735849857542	1.188691	0.319752	0.022648804773	
69000	-50.932398	-52.208064	893	2.246127165574	-0.607670516667	0.088017071659	0.061970955600	1.633188227957	1.741084924509	1.448172	0.353421	0.390373661700	
70000	-50.907033	-52.195860	232	3.094524174263	-0.044863673540	0.113971312552	0.066600792522	2.029711696807	2.174537626072	1.410878	0.359896	0.226792798219	
71000	-49.314815	-52.180265	383	4.132453987057	-0.477294673181	0.094844144224	0.060872647992	2.023645015940	2.154814266258	1.328846	0.330166	0.342806697266	
72000	-49.259817	-52.164888	826	3.851591636296	-0.748845308544	0.099950640239	0.061343739267	2.135099806989	2.274634385671	1.368722	0.322483	0.562706920406	
73000	-50.950188	-52.153663	299	4.486222695263	-1.006741871504	0.117176327884	0.059158426818	2.225685744239	2.365632862833	1.524537	0.342899	0.693644612160	
74000	-48.880999	-52.138516	188	2.636881470267	-0.151753360227	0.098671242074	0.060898166265	2.172522869967	2.313404991797	1.320523	0.325633	0.388068836231	
75000	-47.933970	-52.123245	164	2.584515479490	-0.261358492311	0.073719747848	0.066164827613	1.679717972760	1.798730677991	1.231486	0.319437	0.148686166803	
76000	-51.648258	-52.117500	54	-0.469250366482	0.308105315146	0.103532074846	0.062531073106	1.777327949886	1.895879318128	1.459649	0.370795	0.247945116426	
77000	-49.408491	-52.103471	237	2.004223297503	-0.082298042527	0.107712977247	0.058224374406	2.387946691950	2.535579204914	1.482666	0.316180	0.796582290941	
78000	-50.562136	-52.091846	241	0.227946933417	0.167902504188	0.108648333774	0.059998496644	2.077751178647	2.210370059229	1.404659	0.342288	0.470491575984	
79000	-47.441407	-52.077388	499	3.145368887104	-0.410707583267	0.073511023031	0.069227224148	1.685935958341	1.811329254659	1.179257	0.317198	0.025477121486	
80000	-48.818909	-52.063556	755	2.219718816117	-0.374761681133	0.085173954545	0.064931625736	1.825390742270	1.952146808203	1.278816	0.328907	0.203958227788	
81000	-50.147730	-52.051472	293	3.342458550151	-0.671232330634	0.119868213354	0.059571075224	2.605493170790	2.770537041287	1.477147	0.332554	0.806040908469	
82000	-49.816642	-52.038992	478	3.641092111053	-0.185328037283	0.106073050662	0.061700497702	2.198132294025	2.342676606607	1.486262	0.325778	0.681767263301	
83000	-51.577096	-52.033912	603	-0.575401874934	0.394979647046	0.111468790600	0.065968271292	1.846673322476	1.977099134556	1.434211	0.372933	0.152960974712	
84000	-50.035186	-52.022161	590	2.765270976897	-0.048542582642	0.083415324381	0.060550180680	1.678510025508	1.786694713213	1.405706	0.343657	0.337343656445	
85000	-47.918646	-52.008961	203	2.657229411867	-0.359054738396	0.077233415216	0.066091032442	1.760786877256	1.885394549599	1.224981	0.317546	0.167779876758	
86000	-48.235080	-51.996022	917	3.502196602400	-0.422466681638	0.068693007170	0.064939612408	1.541020497480	1.648043824688	1.256105	0.323188	0.152043745002	
87000	-49.159260	-51.983721	723	1.828264795978	-0.095674301072	0.093069762090	0.060208580258	2.063205413059	2.195386518453	1.412148	0.321338	0.575591400698	
88000	-50.316824	-51.973267	757	0.992782342144	-0.175733907294	0.101987512365	0.063678003194	1.943557189099	2.075735906802	1.389104	0.348143	0.311594840600	
89000	-48.824836	-51.961078	511	4.315816985596	-0.599557659454	0.097180786645	0.064026967560	2.130026452471	2.275734854153	1.316460	0.320110	0.396074188822	
90000	-49.848404	-51.950028	433	4.864618288368	-0.608014237082	0.107325014415	0.058429035268	2.277448013867	2.418774685256	1.488652	0.326625	0.653441755916	
91000	-48.298590	-51.937930	391	3.621297673367	-0.428456967831	0.072893942646	0.064554456827	1.623586526625	1.735629121839	1.259158	0.321313	0.207217143547	
92000	-51.635172	-51.934740	399	4.884398265941	-0.347508598630	0.128028893994	0.059281747615	2.319811066092	2.465999846618	1.565480	0.358416	0.502555760358	
93000	-49.458464	-51.923643	17	2.213450768544	0.000800923005	0.086808973605	0.061111440197	1.802972850436	1.920326785976	1.340908	0.337143	0.268244891557	
94000	-48.660612	-51.912128	332	1.525349342499	0.058068754211	0.079324196643	0.067750859016	1.663605052542	1.784506929968	1.247979	0.330549	0.105046753419	
95000	-49.244355	-51.901119	526	4.955828450302	-0.875966037192	0.084880794835	0.065068664157	1.763195450597	1.885909032033	1.308712	0.334453	0.217161398717	
96000	-50.065752	-51.891298	760	1.870566564371	0.078254434395	0.102434343148	0.061104097924	2.119993351691	2.257964218400	1.435686	0.333770	0.574803846468	
97000	-48.347536	-51.880074	309	4.068504735956	-0.558694375322	0.078992587020	0.066633188296	1.712344296690	1.834588797478	1.237704	0.327582	0.091789356937	
98000	-49.394093	-51.869601	569	4.357981585069	-0.380673259725	0.096606121708	0.063619418430	2.049933808166	2.189210080294	1.483715	0.315975	0.800129694548	
99000	-48.279384	-51.858615	671	2.096544763292	-0.087929378569	0.081246947587	0.066740794690	1.782698787254	1.910186127402	1.235779	0.323052	0.135291542049	
100000	-49.396979	-51.848400	18	2.261895806882	0.003291766639	0.108826895445	0.060728002028	2.310062832154	2.459418397590	1.461555	0.319582	0.740378123067	
101000	-49.712582	-51.838662	526	3.410057147720	-0.690505355036	0.099060459908	0.061037773087	2.130518840046	2.269014427822	1.414193	0.328085	0.564809095691	
102000	-50.880486	-51.831939	826	4.877377744509	-1.117320476788	0.104548418786	0.064390403519	1.871020141730	1.999787249689	1.406570	0.356836	0.275522841242	
103000	-51.105574	-51.826372	642	1.990879178209	-0.583670152377	0.100939876973	0.063439569050	1.806854546179	1.929245018761	1.470169	0.355108	0.435972370134	
104000	-51.475281	-51.823217	425	6.193715863769	-0.954730071803	0.140215232241	0.056818280549	2.661044712860	2.821348906561	1.597615	0.353891	0.699141722619	
105000	-48.154631	-51.812906	911	2.696757432581	-0.199283366190	0.088736422363	0.067354419077	1.946411405707	2.086978639603	1.222518	0.324077	0.090057837290	
106000	-52.580314	-51.824857	101	1.337360635350	-0.584835631189	0.134774339255	0.052857807543	2.299874431119	2.428225085351	1.666048	0.373809	0.749184316600	
107000	-49.822664	-51.815900	907	3.083850907513	-0.158119952931	0.110982897006	0.057269818159	2.414965981138	2.561672499360	1.464321	0.321408	0.751948405125	
108000	-50.015658	-51.807346	641	4.269124903779	-0.676845093385	0.129656590667	0.055382546793	2.857305908306	3.024828620945	1.600339	0.321583	0.914076314731	
109000	-49.849382	-51.798633	551	2.068429602972	-0.400667525569	0.121107252335	0.054445939146	2.636419396818	2.788227036363	1.476088	0.331529	0.661655339873	
110000	-51.311342	-51.794768	278	1.894976606591	0.236877824376	0.135450195002	0.053879862768	2.573760888190	2.720332003207	1.599665	0.344707	0.833028796722	
111000	-48.658387	-51.785252	405	4.493181113658	-0.761884769968	0.087008783944	0.065872458846	1.886200633121	2.019211028498	1.279971	0.328119	0.173308261958	
112000	-48.363661	-51.775723	26	2.276007641243	-0.351934608605	0.079687358914	0.067566889580	1.723573488546	1.848468774098	1.237649	0.324209	0.124914790730	
113000	-48.246579	-51.766254	172	2.531160973347	-0.271256933325	0.076084790767	0.061400815755	1.738916964498	1.852672571730	1.254913	0.317404	0.278906744669	
114000	-50.571408	-51.759528	138	4.635758302614	-0.419597118909	0.130532187316	0.058170856992	2.705262436675	2.872349466734	1.567117	0.338447	0.645874393112	
115000	-48.923518	-51.750522	243	2.345895212140	-0.401198697467	0.083632562417	0.062898252279	1.833478638518	1.956541691419	1.320777	0.326312	0.346160240045	
116000	-49.059585	-51.741689	536	4.284464076071	-0.521364679900	0.097295279420	0.063997334211	2.107204388483	2.251280328039	1.350740	0.323432	0.400600222368	
117000	-49.103261	-51.732973	83	2.480763870820	-0.378681058426	0.091652056357	0.061673903426	2.071243147204	2.207380946524	1.373422	0.325734	0.461813703322	
118000	-49.130135	-51.724363	496	3.740618515632	-0.370599195491	0.081373572687	0.066855899078	1.646747479781	1.764730097049	1.276239	0.338063	0.109800318593	
119000	-49.474754	-51.716122	247	1.049257918078	-0.025192376462	0.094333233758	0.062736042494	1.972912431680	2.104969913630	1.383580	0.329915	0.535358541668	
120000	-49.198391	-51.707729	223	3.663946690091	-0.664567388849	0.105065392635	0.059858073626	2.315331388869	2.462746659751	1.400211	0.320674	0.578120759636	
121000	-49.298122	-51.699496	931	2.475017045466	-0.082785180841	0.106998292593	0.063817050505	2.323383148233	2.481761870889	1.422633	0.319701	0.578227721790	
122000	-50.388926	-51.692954	79	3.676819683554	-0.219581858224	0.093283523698	0.062199833738	1.803973837400	1.923622859432	1.396193	0.345784	0.346222634926	
123000	-49.741925	-51.685333	76	4.679102740723	-0.559919338957	0.109485122351	0.057736298887	2.344449198051	2.488103059984	1.461260	0.324559	0.817312371284	
124000	-50.866087	-51.680415	12	3.260027448939	-0.823785362867	0.090141523050	0.064605171442	1.621098550876	1.733063409571	1.416081	0.359567	0.213731870966	
125000	-50.772791	-51.675214	337	2.318063190269	-0.557224250054	0.107881566491	0.066815765920	1.899420907079	2.035418985568	1.373629	0.363075	0.090983651232	
126000	-49.457387	-51.667502	919	1.540781808544	0.083063202583	0.086708153607	0.059640867071	1.819334674559	1.934723246524	1.371993	0.328183	0.561128568150	
127000	-49.212690	-51.659659	20	4.334462982935	-0.742549377852	0.095851972521	0.059145132937	2.082647383239	2.213569229589	1.359342	0.324039	0.417395104804	
128000	-50.206930	-51.653146	465	0.307134685929	-0.039823437220	0.122906556720	0.052053036822	2.441302989135	2.575358204589	1.545674	0.326419	0.915861639672	
129000	-48.820445	-51.645205	930	3.240018376103	-0.449822709914	0.091033864688	0.060884695192	2.088798076387	2.224218970442	1.450753	0.310298	0.656934089726	
130000	-50.189609	-51.638795	243	2.621979675342	-0.001258662908	0.096903098794	0.061605634758	1.948097073440	2.075989739067	1.424021	0.341022	0.460245970935	
131000	-48.323428	-51.630799	938	2.206976443746	-0.231259263970	0.088946297446	0.066144563474	2.007636994094	2.149837025700	1.338509	0.308364	0.514558442871	
132000	-48.095572	-51.622810	315	3.783392688727	-0.537496726192	0.088825992126	0.064741889243	1.999839035089	2.138274998193	1.222247	0.318758	0.191184885701	
133000	-49.130632	-51.615324	615	1.430890615050	-0.004972301304	0.085319541873	0.062573751027	1.832380302135	1.954692760249	1.332147	0.329075	0.399964901645	
134000	-47.943046	-51.607433	140	2.964163211800	-0.325720112775	0.077385741381	0.065797336694	1.760028785662	1.883990331857	1.220254	0.320418	0.124748534998	
135000	-47.753087	-51.599572	235	2.789890053788	-0.422479162401	0.075913525444	0.068256626822	1.713814764956	1.839363513916	1.201716	0.320315	0.058474551989	
136000	-49.745505	-51.592856	120	2.354928578638	-0.312604681604	0.118870252193	0.053290971010	2.706438012148	2.858785465515	1.432546	0.326106	0.736328733150	
137000	-55.019096	-51.803390	320	5.002302356460	-0.355912717992	0.143328940499	0.066704394225	1.741760515460	1.866247419021	1.653857	0.436204	0.098793453575	
138000	-48.620228	-51.795873	193	2.606274731725	-0.306539036791	0.086207871799	0.060495917713	1.975524906251	2.102731583072	1.301716	0.320954	0.378455648741	
139000	-48.429345	-51.788360	500	2.886842212840	-0.486500303425	0.087159089053	0.064129279608	1.947898404589	2.081375517094	1.256169	0.324863	0.202883891659	
140000	-49.269575	-51.781263	313	3.130515272227	-0.138945184581	0.091182293093	0.063099709012	1.955834643322	2.087559009358	1.443407	0.313437	0.702085525649	
141000	-48.924224	-51.774042	840	1.274493336012	0.055999820602	0.090942297757	0.066350183408	1.908539428514	2.044170517250	1.282359	0.331647	0.198772903141	
142000	-49.060049	-51.766943	767	3.991267678256	-0.658032252788	0.089786588079	0.060574913689	2.003958336196	2.133175242388	1.368466	0.325494	0.367865370556	
143000	-48.538577	-51.759696	709	3.867838460843	-0.734921022903	0.083527233083	0.065156068535	1.804681981179	1.930463385852	1.263705	0.327103	0.161024877685	
144000	-48.169236	-51.752412	772	3.991174508455	-0.732371673181	0.079470806576	0.067017157494	1.738757737186	1.863654568947	1.222769	0.325805	0.081847482926	
145000	-49.133781	-51.745521	408	3.037818820344	-0.483472857915	0.125361417606	0.047755917171	2.824376775531	2.966021870296	1.495227	0.299851	0.967592327131	
146000	-47.849649	-51.738292	661	3.090175166454	-0.324641724597	0.072833789313	0.068795371216	1.620265842477	1.739967556425	1.203254	0.322806	0.030914432195	
147000	-49.011609	-51.731447	122	4.705823420372	-0.751723280727	0.084099861095	0.063618854017	1.788451327070	1.909960847398	1.296461	0.330106	0.259634660614	
148000	-48.985750	-51.724642	519	3.099524546297	-0.570227217058	0.095813928148	0.062977507952	2.121388339363	2.263967361900	1.347651	0.320174	0.501287454669	
149000	-49.567379	-51.718260	450	1.880741736819	0.086263306912	0.083530216593	0.064946694495	1.682895573370	1.799785705758	1.324750	0.336753	0.237976757466	
150000	-48.016941	-51.711269	109	2.079800452401	-0.234478665674	0.079602995121	0.067825003633	1.760866981472	1.888987570289	1.214667	0.323341	0.072480104035	
151000	-49.618571	-51.705032	600	3.379371745727	-0.250064704466	0.135346823760	0.053274292866	3.037525752681	3.208453863450	1.575335	0.305468	0.966675625015	
152000	-49.697699	-51.698917	693	4.597540308779	-0.608407735980	0.106611668267	0.058765318662	2.309930158131	2.454149006544	1.449859	0.326695	0.609077521718	
153000	-48.701922	-51.692251	874	4.630567237892	-0.768328896749	0.088456663750	0.065586663583	1.895001221657	2.028011745770	1.269733	0.326476	0.193154714240	
154000	-48.403686	-51.685544	18	1.941839913704	-0.206264236507	0.083294583843	0.064473750242	1.846635238083	1.973899971873	1.281886	0.320903	0.287701413319	
155000	-49.241641	-51.679226	921	1.072202180514	0.046341540693	0.086045299087	0.062728503646	1.794774860751	1.914893248896	1.325042	0.333989	0.248462226249	
156000	-49.801717	-51.673407	296	1.709689383934	0.051200375212	0.110729946498	0.059824323959	2.344344221045	2.493517201931	1.390282	0.333197	0.478789175241	
157000	-48.143559	-51.666782	950	2.901729252527	-0.474457916823	0.076984069640	0.065697067040	1.729790582961	1.851423689189	1.246564	0.320346	0.149682017825	
158000	-48.231425	-51.660222	747	1.941069973398	-0.225589679536	0.080381116115	0.067853457166	1.744616162292	1.871611471075	1.227553	0.326661	0.066210169374	
159000	-49.669591	-51.654410	540	0.510291410905	0.233890076059	0.083673888495	0.067664900759	1.609126146580	1.725909651895	1.310581	0.347205	0.074834612531	
160000	-51.523912	-51.653594	793	0.370851524568	-0.202831699045	0.130161855318	0.058585807282	2.430594180070	2.581854192204	1.599388	0.354834	0.704329991176	
161000	-49.705831	-51.647900	3	0.892965092432	0.158807878598	0.089462061798	0.063093750331	1.811772538668	1.933782103929	1.348734	0.340585	0.274622417712	
162000	-49.211595	-51.641878	110	4.608044649252	-0.625087093873	0.086053875903	0.064569043329	1.793677578023	1.917487939897	1.319250	0.334298	0.250935788725	
163000	-48.157766	-51.635523	61	3.441884467810	-0.585174586635	0.074369984644	0.065393538238	1.674552485693	1.791719353765	1.248386	0.321575	0.172069600263	
164000	-49.752860	-51.630002	766	4.115173510813	-0.529490846190	0.118257797951	0.050996953738	2.639139769850	2.780960272199	1.482457	0.321124	0.810879379054	
165000	-48.044116	-51.623710	17	4.336372062250	-0.754212983036	0.073865639557	0.068522766677	1.613341240078	1.732024339793	1.212484	0.325587	0.028337328312	
166000	-48.537133	-51.617573	449	4.459299444168	-0.831448171040	0.078234079748	0.067027769689	1.668020797759	1.787856855291	1.249894	0.328839	0.087744045048	
167000	-50.228925	-51.612781	467	5.303481697154	-0.777835611457	0.111152490304	0.061502314904	2.266690839208	2.415233276761	1.453003	0.339111	0.464218171681	
168000	-48.898153	-51.606854	925	2.899948967484	-0.304017153227	0.085375955045	0.059445336346	1.953572102020	2.077042597856	1.380923	0.318680	0.577552807056	
169000	-48.705699	-51.600892	347	2.194049898969	-0.219478513138	0.094707931021	0.061213120245	2.143629849887	2.283404142211	1.328649	0.320127	0.436618278829	
170000	-49.652500	-51.595519	442	4.564749464460	-0.558214257702	0.092562341259	0.062071103944	1.898165709758	2.023784231129	1.348927	0.337610	0.331809748737	
171000	-50.589623	-51.591571	827	5.377213893441	-0.855368700991	0.117003903191	0.054907542327	2.393673235538	2.532739750598	1.595135	0.335315	0.814230098762	
172000	-49.500433	-51.586146	582	2.282732769674	-0.065605280656	0.091148512586	0.058371512649	1.988265217517	2.111517699629	1.396526	0.328016	0.590874101107	
173000	-47.636246	-51.580111	312	2.283554959794	-0.216297590581	0.070591130460	0.069085189581	1.594071736234	1.712371227091	1.189528	0.319679	0.029642630321	
174000	-51.299522	-51.578618	878	6.381464797070	-1.124071645705	0.107079052192	0.063046415675	1.869584710674	1.995386689320	1.433082	0.364095	0.300562131616	
175000	-50.007046	-51.573805	590	0.294682765191	0.253268786088	0.079066283498	0.066666752619	1.487199357457	1.593428029730	1.336804	0.351726	0.091801003590	
176000	-53.809565	-51.622903	693	7.864690799766	-1.528464246509	0.129592130868	0.067320856110	1.746582154937	1.872650596273	1.571968	0.414419	0.088369628329	
177000	-49.356890	-51.617521	61	3.660575269191	-0.329248236702	0.081579734147	0.067257122772	1.618375842396	1.735071777987	1.296509	0.341978	0.089122040269	
