Options:
Model:                           Continuous: Regression
Tree File Name:                  29species_1000tree_NSF_forBayestrait.tre
Data File Name:                  Eco_Fst.txt
Log File Name:                   Eco_Fst.txt.log.txt
Summary:                         False
Seed                             1160985329
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa                            Not in use
Delta                            Not in use
Lambda                           Estimate
OU                               Not in use
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Prior Categories:            100
    Alpha                        uniform -100.00 100.00 
    Beta-2                       uniform -100.00 100.00 
Tree Information
     Trees:                      1000
     Taxa:                       29
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha	Beta 2	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-2	Lambda	
32000	23.065055	21.641957	590	0.284303691084	-0.042999278846	0.000248696096	0.233908266401	0.006817961594	0.008899667357	0.060484	0.016156	0.213561322537	
33000	22.152873	21.659504	584	0.264278115666	-0.051594782933	0.000340594838	0.176662899040	0.009688020673	0.011766772883	0.069279	0.016223	0.708987205917	
34000	23.062326	21.691429	305	0.184475549253	-0.023532603989	0.000244563381	0.233782864388	0.006596101291	0.008608658021	0.059210	0.016295	0.153105093840	
35000	22.714996	21.717390	450	0.354684009139	-0.069730051280	0.000240932769	0.234641533528	0.006378414108	0.008333891095	0.060304	0.016435	0.168036906164	
36000	24.249589	21.753437	949	0.290296600111	-0.058226379343	0.000224815917	0.246269119315	0.006386985255	0.008473827222	0.055452	0.015842	0.002187654972	
37000	23.987819	21.787068	336	0.268751470857	-0.046238357422	0.000225274677	0.234489323697	0.006501766308	0.008493371169	0.057451	0.015784	0.211998906372	
38000	22.152510	21.798061	127	0.157921323726	-0.030332870350	0.000283038517	0.224762068897	0.007353366664	0.009485302988	0.062362	0.016587	0.304224867173	
39000	22.596132	21.817201	227	0.330979517434	-0.055113532344	0.000270629244	0.237841530558	0.007045646505	0.009244332757	0.059487	0.016596	0.172597090141	
40000	22.387333	21.831792	713	0.341541714130	-0.077483630772	0.000283746007	0.243892584961	0.007136334501	0.009438254881	0.059399	0.016854	0.034846181182	
41000	22.543099	21.848348	916	0.236110802004	-0.041618582339	0.000292512664	0.192325967364	0.008479176151	0.010498265152	0.068773	0.015923	0.677043984501	
42000	23.169125	21.871523	948	0.265813223030	-0.050732433988	0.000275488571	0.208907497133	0.007928211989	0.010021852009	0.063582	0.015796	0.499812629849	
43000	23.435454	21.895775	234	0.282128139246	-0.050402674582	0.000258449396	0.223197045098	0.007439805675	0.009577468299	0.059765	0.015760	0.413068275549	
44000	23.194337	21.917391	105	0.210431751233	-0.029994380511	0.000245531800	0.220568883582	0.006900740656	0.008853560643	0.061026	0.015950	0.355232441165	
45000	22.342607	21.927337	234	0.149692376934	-0.018460416478	0.000259454526	0.242249289020	0.006572558832	0.008673774550	0.059629	0.016780	0.091221109826	
46000	22.271833	21.935465	385	0.216418231594	-0.049637356977	0.000269054287	0.217790914614	0.007117371973	0.009099065846	0.062117	0.016579	0.340313321136	
47000	21.846707	21.932960	612	0.201702675791	-0.019087388069	0.000312527254	0.210713608778	0.008119681703	0.010287370710	0.063386	0.016699	0.399983340433	
48000	24.080356	21.956476	870	0.251897447938	-0.043325035664	0.000232559274	0.234365574442	0.006729035806	0.008788836527	0.057158	0.015778	0.130633628117	
49000	23.547774	21.977107	63	0.309616389543	-0.059012894720	0.000213032259	0.229755568265	0.006015974169	0.007810474079	0.058716	0.015884	0.268570544528	
50000	21.020701	21.937830	755	0.367937659578	-0.058670287039	0.000331449331	0.210104444739	0.008128388662	0.010290460058	0.064856	0.016972	0.440221209513	
51000	21.804745	21.934364	290	0.252953207130	-0.062023733019	0.000301165267	0.219230201690	0.007778665373	0.009962815403	0.065365	0.016637	0.374689147795	
52000	22.664755	21.946781	747	0.227443955746	-0.027810341580	0.000224875042	0.230882607930	0.006020903203	0.007828327983	0.060286	0.016392	0.290511392991	
53000	20.894731	21.904356	500	0.163429231772	-0.008689155340	0.000309073871	0.229611428926	0.007268157075	0.009434404075	0.064094	0.017425	0.200246324458	
54000	20.438391	21.831365	71	0.371494012737	-0.087061865510	0.000314662552	0.219194201405	0.007296742487	0.009345143824	0.067480	0.017680	0.327207012635	
55000	23.960924	21.851139	118	0.320873538193	-0.061803873262	0.000213827290	0.243646876327	0.005985626740	0.007913799193	0.056183	0.015969	0.028520993720	
56000	23.071826	21.866584	688	0.280429799510	-0.047516444009	0.000263189413	0.194498243299	0.007554713119	0.009378890929	0.062434	0.015991	0.595548070107	
57000	23.547360	21.884050	3	0.317136989199	-0.063630156572	0.000240141190	0.233756446227	0.006698425500	0.008741901276	0.058250	0.016053	0.158415940966	
58000	21.398993	21.871128	463	0.270664150910	-0.046834922342	0.000362675403	0.140399861719	0.010331468459	0.012018923682	0.072109	0.016406	0.837098498550	
59000	22.068287	21.874786	895	0.217226467440	-0.021916513381	0.000272206618	0.198217522484	0.007237107403	0.009026272844	0.063217	0.016488	0.447625668415	
60000	21.794063	21.873106	638	0.189450407856	-0.046022387374	0.000308432090	0.205294502708	0.007977028251	0.010037716208	0.065800	0.016777	0.492512517715	
61000	23.254471	21.887897	267	0.284164683106	-0.050309887997	0.000256873597	0.214037224074	0.007359376873	0.009363518348	0.060960	0.015838	0.355764020014	
62000	19.500166	21.713802	735	0.303992944593	-0.081052716354	0.000336638010	0.216975832786	0.007357216431	0.009395899563	0.068168	0.018228	0.390874799576	
63000	23.797993	21.730461	763	0.250105399555	-0.042012089008	0.000240924356	0.226124631115	0.006967429096	0.009003296107	0.058382	0.015741	0.292381816826	
64000	23.362942	21.745472	587	0.184233180945	-0.025804161150	0.000229804341	0.244042008319	0.006202636207	0.008205001171	0.057420	0.016243	0.056502165107	
65000	23.649539	21.761066	535	0.242526618615	-0.038289664400	0.000250969923	0.217998527353	0.007197822688	0.009204359506	0.059179	0.015904	0.295176913034	
66000	22.954318	21.773587	294	0.245378260749	-0.039477172066	0.000295250023	0.191711860389	0.008547166010	0.010574404833	0.065335	0.015834	0.637381758397	
67000	24.047642	21.789450	768	0.278181377041	-0.052606727302	0.000229096162	0.235057439329	0.006613264072	0.008645438771	0.057018	0.015738	0.150189473094	
68000	23.498946	21.803673	650	0.244558609813	-0.050225386737	0.000231390125	0.234450329872	0.006477691888	0.008461491319	0.058259	0.015932	0.191131439199	
69000	24.048021	21.818941	388	0.296283121769	-0.060177970463	0.000228773025	0.241854851801	0.006457506953	0.008517507456	0.056085	0.015920	0.047658922168	
70000	22.992481	21.830520	799	0.195509590103	-0.023863321799	0.000238378983	0.241375839271	0.006373788617	0.008401773826	0.059039	0.016354	0.115170765004	
71000	23.708436	21.844504	117	0.228386209237	-0.037469960799	0.000238091782	0.231834912562	0.006828375136	0.008889202656	0.059055	0.015759	0.269257351551	
72000	21.075518	21.826006	870	0.209881180154	-0.052633197885	0.000288752253	0.229575918508	0.006861516733	0.008906155580	0.064064	0.017442	0.182045151361	
73000	23.019488	21.837128	953	0.347331027290	-0.074634259768	0.000215628891	0.243106646927	0.005676532542	0.007499778561	0.058151	0.016475	0.041359016386	
74000	23.333885	21.849330	95	0.196235633570	-0.027379885072	0.000245240639	0.231118303489	0.006767174757	0.008801321175	0.058769	0.016129	0.220531108323	
75000	23.486168	21.861798	40	0.263983403522	-0.055928256773	0.000229561476	0.238074458303	0.006314242702	0.008287217525	0.057640	0.016128	0.094734334364	
76000	23.800047	21.874853	928	0.249810800226	-0.048915784925	0.000226722012	0.227073415490	0.006482381710	0.008386801334	0.058141	0.015856	0.221482799293	
77000	23.712871	21.887483	947	0.311555649917	-0.058527065754	0.000216436138	0.236036839677	0.006105835318	0.007992316430	0.058245	0.015945	0.173675316404	
78000	23.047296	21.897629	154	0.345884023920	-0.065358191723	0.000238801748	0.233640394643	0.006408828693	0.008362691155	0.059290	0.016314	0.148706855666	
79000	24.194917	21.910750	872	0.293796257218	-0.058048481281	0.000203663309	0.243745324305	0.005816784005	0.007691567658	0.056037	0.015813	0.036859791657	
80000	23.025032	21.920395	334	0.226783133248	-0.041260182645	0.000289438242	0.200082932540	0.008357155987	0.010447528034	0.063059	0.015821	0.561456303092	
81000	20.669358	21.885871	896	0.365970862034	-0.053807281330	0.000335217839	0.199811103798	0.008230649911	0.010285883683	0.069605	0.017171	0.542360390559	
82000	19.159784	21.705021	771	0.211652338673	-0.008150832197	0.000368798649	0.208912351331	0.008041532932	0.010165160517	0.070834	0.018174	0.453136395041	
83000	21.168334	21.695337	435	0.162518918299	-0.032792093666	0.000360086300	0.158173906132	0.010042041845	0.011928879276	0.073199	0.016621	0.777430072280	
84000	23.545909	21.706792	415	0.204536166076	-0.032293771614	0.000238260091	0.228792109888	0.006700398452	0.008688187113	0.058626	0.015929	0.271385937279	
85000	23.877247	21.718674	801	0.241636256915	-0.039237908686	0.000223514501	0.231491099371	0.006424156702	0.008359248275	0.057641	0.015813	0.180574267665	
86000	21.620415	21.717317	397	0.227657210071	-0.045105950890	0.000345011487	0.161588437428	0.009845860803	0.011743469726	0.071390	0.016282	0.767823884610	
87000	22.990740	21.726713	318	0.337188112532	-0.059920750577	0.000230567447	0.243289141809	0.006053806197	0.008000157697	0.058212	0.016500	0.036533685364	
88000	20.350057	21.689446	256	0.324797906023	-0.041217325664	0.000289124592	0.229513953477	0.006624867085	0.008598295991	0.066266	0.017724	0.296170364504	
89000	23.967893	21.700873	187	0.289355882918	-0.054811739581	0.000231271767	0.233589519779	0.006642883489	0.008667526946	0.057494	0.015798	0.176590322244	
90000	24.302129	21.712513	33	0.278767292798	-0.049183018797	0.000226993105	0.242435475265	0.006536750811	0.008628639010	0.055706	0.015742	0.063255025165	
91000	20.706015	21.691308	470	0.196384711057	-0.013748879894	0.000284361761	0.241155323716	0.006434594760	0.008479462216	0.063508	0.017777	0.077774488407	
92000	23.055208	21.700426	562	0.199681925291	-0.039656169942	0.000275101566	0.218265719039	0.007601216466	0.009723529659	0.061098	0.016196	0.331285697301	
93000	23.240405	21.709937	891	0.252906523181	-0.053599941664	0.000241291621	0.224719587797	0.006726053006	0.008675639033	0.059816	0.016069	0.233996250255	
94000	22.201363	21.714569	681	0.206941419304	-0.026516445554	0.000309547762	0.179323947896	0.008749206288	0.010660974285	0.067172	0.016093	0.733668675675	
95000	22.671066	21.721840	171	0.212253873704	-0.024009496143	0.000261207254	0.219416076153	0.007002222116	0.008970492348	0.060772	0.016388	0.306023253912	
96000	20.112406	21.676378	380	0.163325498169	-0.039959257053	0.000410603419	0.131764577128	0.011195699062	0.012894773430	0.078444	0.017032	0.916342617210	
97000	23.388827	21.685843	131	0.253029263956	-0.042361725905	0.000251784798	0.209448075610	0.007279155707	0.009207688303	0.060836	0.015871	0.441977498147	
98000	23.043541	21.694319	889	0.191750155955	-0.035524042754	0.000226024160	0.229437278704	0.006233993924	0.008090183643	0.060899	0.016107	0.263569316957	
99000	23.789391	21.704221	82	0.219162893963	-0.040372110115	0.000237092203	0.239452242074	0.006653390978	0.008748156718	0.056886	0.015960	0.097077014134	
100000	23.722453	21.713902	371	0.293962384800	-0.059882729085	0.000225423769	0.235714279563	0.006367431768	0.008331219069	0.057996	0.015926	0.148272287790	
101000	23.516334	21.723122	248	0.272859243036	-0.046326300683	0.000270157705	0.214607020462	0.007768211763	0.009890859692	0.060223	0.015887	0.349640449201	
102000	24.346688	21.733254	6	0.264621935166	-0.048478147233	0.000212984502	0.241442434284	0.006173903750	0.008139004908	0.055677	0.015691	0.078457294702	
103000	23.002863	21.741016	670	0.224372493878	-0.048010165379	0.000256527615	0.217903002734	0.007091769301	0.009067633971	0.061404	0.016196	0.309582774723	
104000	23.398209	21.749663	261	0.277160212029	-0.042860861987	0.000245402057	0.232808801066	0.006821215264	0.008891154217	0.058561	0.016064	0.201853528154	
105000	23.521889	21.758439	535	0.232199202703	-0.032979888965	0.000247155845	0.228158442853	0.006895965464	0.008934431426	0.058421	0.016069	0.188061220086	
106000	22.167401	21.761941	980	0.194944391990	-0.019101773447	0.000256444266	0.233934986935	0.006531409201	0.008525920242	0.061640	0.016819	0.142055475299	
107000	22.537000	21.767517	579	0.247854973935	-0.057391612325	0.000255126817	0.231410195286	0.006796924949	0.008843371207	0.061803	0.016395	0.250077044205	
108000	22.470642	21.772683	817	0.204977786026	-0.045658825123	0.000220100228	0.234631491710	0.005758841376	0.007524272704	0.061295	0.016565	0.208627414680	
109000	20.587052	21.749985	528	0.313634828045	-0.065048242571	0.000420789326	0.160692052738	0.011115675432	0.013243858191	0.075138	0.016869	0.747664309369	
110000	23.300876	21.757896	276	0.323372669118	-0.059834133420	0.000243965522	0.228514555283	0.006764480215	0.008768124223	0.059348	0.016075	0.247954245016	
111000	22.835618	21.764448	199	0.223291304537	-0.041437674769	0.000308492921	0.204959565615	0.008859355616	0.011143276785	0.064226	0.015901	0.556862764965	
112000	23.827190	21.773043	116	0.254153976282	-0.038434561000	0.000242521624	0.245875367769	0.006700158014	0.008884682620	0.056275	0.016065	0.007644746970	
113000	23.773617	21.781474	348	0.310398392199	-0.061937921921	0.000203237849	0.237720795288	0.005719590875	0.007503275492	0.057231	0.015933	0.105158704667	
114000	23.302939	21.789018	621	0.349830695500	-0.071233043893	0.000239374274	0.243854863957	0.006416140897	0.008485329855	0.057447	0.016317	0.033831079956	
115000	22.351507	21.793123	636	0.321472141233	-0.073115882094	0.000218409786	0.235096146356	0.005651977564	0.007389134644	0.060904	0.016648	0.193474557389	
116000	23.502919	21.800881	638	0.223139182983	-0.040433564771	0.000265237185	0.214346458504	0.007605859256	0.009680932949	0.060868	0.015895	0.402571801794	
117000	19.591206	21.727797	219	0.358737709857	-0.043424444372	0.000392346199	0.187665168645	0.009442878562	0.011624367437	0.075221	0.017437	0.633619999046	
118000	23.014702	21.734523	125	0.231543788711	-0.048528195417	0.000241823237	0.245144480432	0.006330865866	0.008386857752	0.057956	0.016511	0.017056865429	
119000	23.073060	21.741314	481	0.288164505818	-0.063008098784	0.000239841293	0.234691721175	0.006558532702	0.008569791917	0.059723	0.016166	0.234963518757	
120000	22.744705	21.747089	113	0.280219161959	-0.056283662184	0.000275999563	0.203351377124	0.007810586420	0.009804305431	0.064223	0.016065	0.475731227232	
121000	23.871273	21.755052	264	0.276854384855	-0.054353918582	0.000212863549	0.229078207641	0.006101944149	0.007915127332	0.057980	0.015863	0.194465901509	
122000	21.234176	21.748968	73	0.156305271120	-0.034022388824	0.000245374036	0.228310155322	0.005857994630	0.007591125723	0.063032	0.017375	0.189539292660	
123000	22.680156	21.754345	167	0.206901505507	-0.031662047395	0.000268044154	0.183222182927	0.007685369340	0.009409375694	0.066333	0.016044	0.722833657117	
124000	23.822527	21.762037	332	0.288518480070	-0.056581258083	0.000235102396	0.228940606283	0.006711641407	0.008704441528	0.057791	0.015851	0.206396255655	
125000	21.745042	21.761888	725	0.288785043808	-0.045447317399	0.000350558058	0.167367733354	0.009950827247	0.011951046874	0.068132	0.016341	0.791758298462	
126000	22.422069	21.766063	396	0.360288523647	-0.067090650419	0.000272124009	0.232016629218	0.007064025489	0.009198149019	0.060905	0.016594	0.186960648602	
127000	21.831823	21.766607	687	0.361489039072	-0.074498501764	0.000316404381	0.217656212403	0.008127823716	0.010389069159	0.064331	0.016712	0.402548022337	
128000	23.029333	21.772703	758	0.260234068628	-0.040598067290	0.000274314780	0.197759884911	0.007876922211	0.009818659106	0.062515	0.015902	0.510873948361	
129000	21.192842	21.766121	375	0.207278461444	-0.017645605236	0.000290435397	0.240687311944	0.006766746162	0.008911672712	0.062126	0.017509	0.070822802174	
130000	24.132240	21.773701	301	0.279447244775	-0.051410078993	0.000211722558	0.237941121969	0.006118991544	0.008029552205	0.056539	0.015722	0.139637912312	
131000	22.855527	21.779179	104	0.219408780212	-0.028570857318	0.000245753956	0.210852577064	0.006846592606	0.008675936089	0.062290	0.016090	0.412812546503	
132000	22.610707	21.783818	527	0.195646259223	-0.024074801850	0.000261337836	0.211844123850	0.007169935107	0.009097102900	0.062289	0.016158	0.413574786689	
133000	23.528988	21.790551	999	0.270724268539	-0.046988359913	0.000229538133	0.220175867250	0.006628913884	0.008500524164	0.059986	0.015770	0.355791062359	
134000	23.222870	21.796709	815	0.251239200808	-0.034985183550	0.000239368264	0.238151732373	0.006458724647	0.008477704710	0.058069	0.016313	0.099349207228	
135000	16.859267	21.051299	393	-0.000915721258	0.011822918592	0.000457965915	0.151769099717	0.009582177043	0.011296661132	0.084872	0.019035	0.860629183408	
136000	21.256392	21.052771	253	0.121087850990	-0.010351662904	0.000247991916	0.221246788846	0.006071758862	0.007796768957	0.065728	0.017173	0.301211564203	
137000	22.234271	21.058245	379	0.316834968627	-0.043883767547	0.000280338737	0.179333206676	0.007578815572	0.009234948499	0.067768	0.016292	0.683107495724	
138000	21.557183	21.061318	146	0.361091501411	-0.070752183728	0.000300036946	0.207606403012	0.007762111218	0.009795777309	0.065943	0.016739	0.444060086556	
139000	21.594255	21.064526	205	0.136463176845	-0.021764108347	0.000273517884	0.205140023589	0.007150116229	0.008995441262	0.066424	0.016758	0.545320104768	
140000	23.542745	21.071598	802	0.219187622548	-0.033933550224	0.000211859844	0.224499338331	0.006027226855	0.007772046051	0.059487	0.015940	0.237383449399	
141000	22.475148	21.077372	780	0.247756857209	-0.055925888518	0.000271828532	0.207702076004	0.007383106273	0.009318598534	0.063201	0.016328	0.407636797714	
142000	23.998811	21.084566	570	0.243749093979	-0.044128997108	0.000212054815	0.231151010631	0.006125530215	0.007967143483	0.057426	0.015771	0.177915004841	
143000	21.647791	21.087809	788	0.135307823431	-0.025122482619	0.000292837112	0.214334139975	0.007538814710	0.009595446479	0.065564	0.016725	0.451094980166	
144000	19.032641	21.038250	370	0.125650970861	-0.041014937323	0.000361994094	0.199579162725	0.007942284099	0.009922635355	0.072028	0.018246	0.552944427953	
145000	23.364878	21.044957	882	0.289480394714	-0.045956814594	0.000234413391	0.241044120488	0.006368520997	0.008391161026	0.057765	0.016219	0.070139247561	
146000	23.858467	21.051893	865	0.299504971731	-0.053894729259	0.000218108768	0.239404793867	0.006202128751	0.008154309548	0.057502	0.015857	0.122604517257	
147000	22.907428	21.058070	841	0.285956620752	-0.042574900867	0.000269209173	0.231984248251	0.007298929189	0.009503619127	0.059901	0.016260	0.215843192304	
148000	22.532078	21.063672	986	0.209751874136	-0.024073173233	0.000308890305	0.203191447931	0.008438365256	0.010590204177	0.064090	0.016413	0.461622789431	
149000	23.075466	21.069924	2	0.225246642436	-0.035627246078	0.000282319583	0.211621775576	0.008104815965	0.010280365076	0.062314	0.015934	0.551911810181	
150000	20.586458	21.065493	423	0.215645684018	-0.015160844359	0.000329321789	0.203905795024	0.008148406872	0.010235480703	0.069187	0.017200	0.604130491062	
151000	22.427315	21.070782	918	0.217974606392	-0.048414262763	0.000264130752	0.238962027563	0.006779845231	0.008908681927	0.059959	0.016665	0.131946252649	
152000	21.656124	21.073908	495	0.249943715644	-0.062737534406	0.000298757876	0.216481188350	0.007624794534	0.009731476030	0.066099	0.016900	0.392634348072	
153000	23.179783	21.080068	226	0.254137541374	-0.054397887507	0.000277351307	0.221840600469	0.007752410679	0.009962496994	0.060830	0.016100	0.320875406964	
154000	23.485124	21.086406	57	0.289487578084	-0.062281165299	0.000235077208	0.243573113121	0.006402237887	0.008463789427	0.057304	0.016199	0.042989909667	
155000	22.453026	21.091557	403	0.187328997798	-0.039895970390	0.000286032316	0.212503701702	0.007832360907	0.009945901872	0.064265	0.016229	0.399365783988	
156000	23.726309	21.097935	588	0.235902825538	-0.034273310789	0.000231007947	0.239944880332	0.006435864836	0.008467629083	0.057089	0.016034	0.086567297439	
157000	22.754356	21.103455	235	0.195158110727	-0.036000423254	0.000258728979	0.214371197299	0.007296394454	0.009287330644	0.062883	0.015926	0.496099225227	
158000	23.729185	21.109743	668	0.297777701151	-0.051892855720	0.000240778999	0.231124278566	0.006806669892	0.008852756957	0.057510	0.015858	0.193292927852	
159000	23.710622	21.115975	937	0.217933870348	-0.040204214686	0.000221854713	0.233009182433	0.006284557567	0.008193784623	0.058609	0.015888	0.186765704879	
160000	22.750586	21.121356	286	0.166409753949	-0.026794633800	0.000253593720	0.233850072744	0.006712905381	0.008761869110	0.060059	0.016488	0.192014341061	
161000	22.609908	21.126497	663	0.216398589188	-0.046394583624	0.000298400497	0.204426303848	0.008227526574	0.010341627198	0.062207	0.016187	0.469205587041	
162000	21.330331	21.127711	916	0.134833268976	-0.028444400322	0.000314485636	0.194758932516	0.008338771808	0.010355621620	0.071302	0.016629	0.657955942574	
163000	23.112228	21.133365	199	0.302462841421	-0.061394222354	0.000277984964	0.225568252519	0.007790416080	0.010059525718	0.060800	0.016009	0.341084221924	
164000	23.505592	21.139270	780	0.279022933944	-0.044709161525	0.000239487701	0.225904996827	0.006759856798	0.008732593248	0.058899	0.015972	0.224503383575	
165000	23.264369	21.144967	385	0.279342647791	-0.060789093967	0.000239018485	0.237549932437	0.006492832084	0.008515747273	0.058050	0.016263	0.111043256222	
166000	22.949085	21.150337	765	0.337347480783	-0.059655584738	0.000231907122	0.239454000666	0.006163872628	0.008104536259	0.059033	0.016393	0.121479697862	
167000	23.738278	21.156245	954	0.212395866716	-0.036716251634	0.000228894794	0.236117401634	0.006466960595	0.008465909039	0.057235	0.015907	0.141976234657	
168000	20.166524	21.145602	311	0.171080345366	-0.048210863574	0.000346785037	0.164442255977	0.008792929703	0.010523425539	0.073851	0.017301	0.723673490669	
169000	22.939403	21.150859	525	0.276220852977	-0.039502345693	0.000261053579	0.237595407424	0.006954891865	0.009122311083	0.059314	0.016373	0.131021258271	
170000	23.519224	21.156540	585	0.296878465962	-0.058686297849	0.000236143087	0.228135319895	0.006696228470	0.008675391740	0.059511	0.015878	0.235664647891	
171000	22.064209	21.160252	204	0.287667941595	-0.060814168579	0.000311260148	0.190763966106	0.008554791623	0.010571441786	0.066696	0.016257	0.603265698301	
172000	22.482442	21.164790	281	0.173297849264	-0.032834658716	0.000230482953	0.233566765782	0.006000008446	0.007828481567	0.060449	0.016588	0.170996999420	
173000	22.610866	21.169491	820	0.277258633742	-0.062285754500	0.000277809905	0.220887508118	0.007462858250	0.009578665889	0.060504	0.016343	0.324189169235	
174000	22.287974	21.173605	183	0.200196549191	-0.030704641298	0.000347806412	0.157856840507	0.010009443840	0.011885679682	0.067162	0.016122	0.715866038285	
175000	22.228654	21.177563	68	0.375305525912	-0.082345189682	0.000235480235	0.243933115932	0.005857707679	0.007747605143	0.059588	0.016936	0.037275893969	
176000	23.674367	21.183107	472	0.300723462095	-0.054450292483	0.000217038543	0.232510477111	0.006173510486	0.008043771677	0.058925	0.015914	0.193854497846	
177000	22.991346	21.188125	178	0.197060713834	-0.038476011733	0.000277599597	0.228174652209	0.007685900073	0.009958081962	0.061367	0.016141	0.300676690335	
178000	22.552086	21.192566	180	0.291144277797	-0.053769547651	0.000245559284	0.192273204429	0.006965990762	0.008624191744	0.063954	0.016025	0.571132729242	
179000	22.178669	21.196283	889	0.374381218868	-0.080292000225	0.000231460362	0.240668113937	0.005829898672	0.007677668723	0.060598	0.016837	0.097474754958	
180000	20.193441	21.186181	4	0.092819795185	-0.002879290992	0.000320625632	0.207814199612	0.007438962349	0.009390426267	0.069122	0.017594	0.425834639703	
181000	20.671896	21.182256	434	0.325575802226	-0.065284556799	0.000376445008	0.175844465990	0.010004203030	0.012138731850	0.073115	0.016638	0.751328657278	
182000	22.217333	21.186012	574	0.157069884257	-0.023596515479	0.000266523749	0.208099941664	0.007173540034	0.009058643143	0.065279	0.016390	0.500336714346	
