Options:
Model:                           Continuous: Regression
Tree File Name:                  15species_MNeEu_1000tree_NSF_forBayestrait.tre
Data File Name:                  Eco_MNeEu.txt
Log File Name:                   Eco_MNeEu.txt.log.txt
Summary:                         False
Seed                             1799119543
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa                            Not in use
Delta                            Not in use
Lambda                           Estimate
OU                               Not in use
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Prior Categories:            100
    Alpha                        uniform -100.00 100.00 
    Beta-2                       uniform -100.00 100.00 
Tree Information
     Trees:                      1000
     Taxa:                       15
     Sites:                      1
Iteration	Lh	Harmonic Mean	Tree No	Alpha	Beta 2	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-2	Lambda	
11000	-46.214171	-46.214171	448	-3.650248514975	1.893655404532	0.580312668762	0.040893595507	8.176546082742	8.525170976270	3.797270	1.189298	0.255534302444	
12000	-50.650348	-49.968973	795	-6.974193924698	1.947470846398	1.243985161507	0.001880087277	15.068413640442	15.096796936278	5.215383	1.507465	0.888575108197	
13000	-45.700587	-49.570485	723	-3.560794071378	2.279477607466	0.521942251517	0.052669845677	7.190404575314	7.590178083637	3.677424	1.168067	0.017950166437	
14000	-45.305836	-49.287478	439	-0.924356507808	1.312167736086	0.461927212681	0.048193806768	6.884514043816	7.233104903888	3.584098	1.133777	0.104635568955	
15000	-48.989522	-49.234569	236	-9.593043662095	3.102829565531	0.726043489628	0.036226823276	7.350508257161	7.626803105425	4.584062	1.419782	0.366189292070	
16000	-47.355589	-49.082340	857	-1.920098385511	0.516854258607	0.636723722142	0.038441093991	8.152352552206	8.478266387281	4.161617	1.276881	0.431863835883	
17000	-45.823155	-48.934572	341	3.845511128830	-0.079871485295	0.592706510377	0.049920480704	8.168133691566	8.597315830589	3.705225	1.174263	0.075652707154	
18000	-45.348228	-48.804990	364	-1.996941367836	1.748034139782	0.485865155304	0.051689898234	7.052158011421	7.436552661718	3.592705	1.141168	0.035868040549	
19000	-45.891985	-48.693973	430	3.022588842909	0.069906134146	0.469512400496	0.043656926831	6.735274266752	7.042738590067	3.761986	1.166888	0.204119605718	
20000	-45.299137	-48.592333	95	-2.399520699783	1.735492625388	0.466321258730	0.051635185038	6.805349786497	7.175877551690	3.576135	1.137394	0.035267248839	
21000	-46.666118	-48.511487	394	-1.224190887801	0.526534746580	0.608675380348	0.043641805132	7.857207207239	8.215757703969	3.939873	1.236428	0.191295930074	
22000	-45.235179	-48.427903	849	-1.010464741082	1.085356577953	0.497729771789	0.051037917378	7.366844351977	7.763054485403	3.566612	1.131140	0.049662069002	
23000	-50.479677	-48.847711	858	4.504076277050	-2.102109606151	1.128625626924	0.026287673242	11.107612779047	11.407489125699	5.178836	1.545059	0.648960989532	
24000	-47.171347	-48.787889	507	-6.260472373824	3.314439549928	0.605241973593	0.048775801271	6.999061352931	7.357951324494	4.057998	1.286261	0.080615040603	
25000	-46.012599	-48.723338	668	-0.176179735613	1.591631537765	0.567791176563	0.052743587487	7.488263513988	7.905212796735	3.753355	1.193824	0.015335915360	
26000	-47.818167	-48.685408	663	6.131724282297	-0.092778483835	0.708051999693	0.050938103058	7.433071135713	7.832019344221	4.228797	1.342423	0.050194583132	
27000	-45.307988	-48.626914	443	-0.027446134300	0.679001612081	0.461142050382	0.052218028055	6.703900212669	7.073251455619	3.582562	1.138214	0.024207424867	
28000	-47.825039	-48.595795	398	-6.588875370088	3.452547209500	0.650017739015	0.041935131572	7.330944517458	7.651824797089	4.253515	1.326030	0.263005764410	
29000	-47.153762	-48.554778	867	-1.555872658211	1.009267025616	0.692958322567	0.028627151442	10.182021318768	10.482093805575	4.133189	1.241231	0.582083365432	
30000	-47.360407	-48.519301	344	3.835570765921	-0.641246380288	0.611694342292	0.032693012795	8.293098631999	8.573388533003	4.205619	1.260978	0.489133299306	
31000	-46.538477	-48.477385	689	-5.877789294816	2.400437753937	0.537635235276	0.049841830697	6.746461112931	7.100355846941	3.891602	1.232286	0.078148828356	
32000	-45.604535	-48.433554	208	-1.804121660081	1.161138751579	0.568428860700	0.049071699287	8.158695590915	8.579716877493	3.651329	1.153887	0.102363675515	
33000	-47.906067	-48.415571	868	4.988146853976	-0.466321723305	0.781866368833	0.023070820023	10.845120043300	11.101234629468	4.336649	1.306446	0.667966267857	
34000	-45.202462	-48.374759	924	0.462862621412	0.682062744935	0.528900406977	0.050279077947	7.865050019109	8.281432825666	3.551027	1.128531	0.053205445804	
35000	-46.738386	-48.342016	836	-0.277439496960	0.203469093677	0.605754934947	0.044665471418	7.668168839243	8.026684485720	3.954240	1.243365	0.173002052672	
36000	-46.178303	-48.307381	821	-0.949917810643	1.780357179812	0.521910406510	0.044755994568	7.146270963541	7.481094801853	3.808663	1.195072	0.184429351350	
37000	-46.122733	-48.273959	506	0.479501044862	0.338425406945	0.537929576884	0.039524220876	7.680616528053	7.996679036567	3.785841	1.191522	0.257749284630	
38000	-49.370415	-48.342736	206	9.488145909513	-1.888054426064	0.901966661467	0.021507369911	10.167876991413	10.391367986586	4.781621	1.431668	0.674794246990	
39000	-50.536839	-48.585600	275	-6.209076411756	0.886140112706	1.199438178519	0.019746760435	12.823075595403	13.081390683387	5.207957	1.542563	0.754298200897	
40000	-45.865704	-48.553967	5	-3.934600625511	2.361505464014	0.598452983299	0.050678396270	8.175427283343	8.611862672479	3.718170	1.179568	0.064154946014	
41000	-45.958477	-48.523661	651	1.593887343555	0.748846690517	0.531684213188	0.041465861679	7.745620778005	8.080693705470	3.784033	1.182113	0.301350546854	
42000	-46.747416	-48.497358	445	1.880978900538	-0.183606285157	0.637313996768	0.038294202268	8.807044923109	9.157733003045	3.948743	1.211710	0.401206553816	
43000	-46.884973	-48.472799	517	-2.939345283742	1.793026358792	0.627913996248	0.033933428861	9.031638109215	9.348877581560	4.066021	1.222510	0.501121871585	
44000	-45.472238	-48.444453	710	-1.399865657327	1.222942671797	0.525234801152	0.048160675718	7.778349731000	8.171914663081	3.617741	1.139137	0.157809398574	
45000	-46.142090	-48.418403	843	3.682025122606	0.009600217702	0.583811661045	0.042671977134	8.168452322547	8.532553239269	3.783980	1.183914	0.228585555113	
46000	-47.172366	-48.398417	697	-1.363664604038	1.677248023184	0.760146222074	0.026111112501	10.896983395632	11.189144403959	4.123879	1.259325	0.543042401738	
47000	-45.525923	-48.372587	945	-1.655800004775	1.276179901186	0.524685034277	0.046972376069	7.737706975945	8.119079428177	3.632228	1.145920	0.150343121047	
48000	-47.332334	-48.355424	7	6.060359512306	-0.613382636732	0.670311486989	0.037377557327	8.542484080758	8.874179223410	4.093182	1.274456	0.377532514912	
