divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,0,1,2,0,0,3,3,1,4,0	0.001	3.41198342237e-05	0:0.00473191779[&age_median=0.00473191779,age_mean=0.00473191779,age_n=1,age_range={0.00473191779,0.00473191779},age_hpdi_95={0.00473191779,0.00473191779},age_qi_95={0.00473191779,0.00473191779}],1:0.01199602111[&age_median=0.01199602111,age_mean=0.01199602111,age_n=1,age_range={0.01199602111,0.01199602111},age_hpdi_95={0.01199602111,0.01199602111},age_qi_95={0.01199602111,0.01199602111}],2:0.01913767508[&age_median=0.01913767508,age_mean=0.01913767508,age_n=1,age_range={0.01913767508,0.01913767508},age_hpdi_95={0.01913767508,0.01913767508},age_qi_95={0.01913767508,0.01913767508}],3:0.00251920498[&age_median=0.00251920498,age_mean=0.00251920498,age_n=1,age_range={0.00251920498,0.00251920498},age_hpdi_95={0.00251920498,0.00251920498},age_qi_95={0.00251920498,0.00251920498}],4:0.0092025136[&age_median=0.0092025136,age_mean=0.0092025136,age_n=1,age_range={0.0092025136,0.0092025136},age_hpdi_95={0.0092025136,0.0092025136},age_qi_95={0.0092025136,0.0092025136}]
0,1,2,0,2,3,2,2,3,1,0	0.001	3.25534806756e-05	0:0.00888325411[&age_median=0.00888325411,age_mean=0.00888325411,age_n=1,age_range={0.00888325411,0.00888325411},age_hpdi_95={0.00888325411,0.00888325411},age_qi_95={0.00888325411,0.00888325411}],1:0.00261288695[&age_median=0.00261288695,age_mean=0.00261288695,age_n=1,age_range={0.00261288695,0.00261288695},age_hpdi_95={0.00261288695,0.00261288695},age_qi_95={0.00261288695,0.00261288695}],2:0.00510630008[&age_median=0.00510630008,age_mean=0.00510630008,age_n=1,age_range={0.00510630008,0.00510630008},age_hpdi_95={0.00510630008,0.00510630008},age_qi_95={0.00510630008,0.00510630008}],3:0.0072843009[&age_median=0.0072843009,age_mean=0.0072843009,age_n=1,age_range={0.0072843009,0.0072843009},age_hpdi_95={0.0072843009,0.0072843009},age_qi_95={0.0072843009,0.0072843009}]
0,1,1,2,3,4,3,4,3,1,0	0.001	3.10640992763e-05	0:0.00647034998[&age_median=0.00647034998,age_mean=0.00647034998,age_n=1,age_range={0.00647034998,0.00647034998},age_hpdi_95={0.00647034998,0.00647034998},age_qi_95={0.00647034998,0.00647034998}],1:0.01353044472[&age_median=0.01353044472,age_mean=0.01353044472,age_n=1,age_range={0.01353044472,0.01353044472},age_hpdi_95={0.01353044472,0.01353044472},age_qi_95={0.01353044472,0.01353044472}],2:0.02084872872[&age_median=0.02084872872,age_mean=0.02084872872,age_n=1,age_range={0.02084872872,0.02084872872},age_hpdi_95={0.02084872872,0.02084872872},age_qi_95={0.02084872872,0.02084872872}],3:0.02016421944[&age_median=0.02016421944,age_mean=0.02016421944,age_n=1,age_range={0.02016421944,0.02016421944},age_hpdi_95={0.02016421944,0.02016421944},age_qi_95={0.02016421944,0.02016421944}],4:0.00334096473[&age_median=0.00334096473,age_mean=0.00334096473,age_n=1,age_range={0.00334096473,0.00334096473},age_hpdi_95={0.00334096473,0.00334096473},age_qi_95={0.00334096473,0.00334096473}]
0,0,1,2,0,1,3,3,4,3,0	0.001	2.96479304608e-05	0:0.02290518476[&age_median=0.02290518476,age_mean=0.02290518476,age_n=1,age_range={0.02290518476,0.02290518476},age_hpdi_95={0.02290518476,0.02290518476},age_qi_95={0.02290518476,0.02290518476}],1:0.00565756343[&age_median=0.00565756343,age_mean=0.00565756343,age_n=1,age_range={0.00565756343,0.00565756343},age_hpdi_95={0.00565756343,0.00565756343},age_qi_95={0.00565756343,0.00565756343}],2:0.00248047799[&age_median=0.00248047799,age_mean=0.00248047799,age_n=1,age_range={0.00248047799,0.00248047799},age_hpdi_95={0.00248047799,0.00248047799},age_qi_95={0.00248047799,0.00248047799}],3:0.00566841412[&age_median=0.00566841412,age_mean=0.00566841412,age_n=1,age_range={0.00566841412,0.00566841412},age_hpdi_95={0.00566841412,0.00566841412},age_qi_95={0.00566841412,0.00566841412}],4:0.00024761497[&age_median=0.00024761497,age_mean=0.00024761497,age_n=1,age_range={0.00024761497,0.00024761497},age_hpdi_95={0.00024761497,0.00024761497},age_qi_95={0.00024761497,0.00024761497}]
0,1,2,3,3,3,0,0,1,1,4	0.001	2.83017093435e-05	0:0.01852934172[&age_median=0.01852934172,age_mean=0.01852934172,age_n=1,age_range={0.01852934172,0.01852934172},age_hpdi_95={0.01852934172,0.01852934172},age_qi_95={0.01852934172,0.01852934172}],1:0.00463105763[&age_median=0.00463105763,age_mean=0.00463105763,age_n=1,age_range={0.00463105763,0.00463105763},age_hpdi_95={0.00463105763,0.00463105763},age_qi_95={0.00463105763,0.00463105763}],2:0.03707138698[&age_median=0.03707138698,age_mean=0.03707138698,age_n=1,age_range={0.03707138698,0.03707138698},age_hpdi_95={0.03707138698,0.03707138698},age_qi_95={0.03707138698,0.03707138698}],3:0.00654211753[&age_median=0.00654211753,age_mean=0.00654211753,age_n=1,age_range={0.00654211753,0.00654211753},age_hpdi_95={0.00654211753,0.00654211753},age_qi_95={0.00654211753,0.00654211753}],4:0.00204055231[&age_median=0.00204055231,age_mean=0.00204055231,age_n=1,age_range={0.00204055231,0.00204055231},age_hpdi_95={0.00204055231,0.00204055231},age_qi_95={0.00204055231,0.00204055231}]
0,1,2,0,3,1,3,3,3,3,1	0.001	2.70219731671e-05	0:0.02637235055[&age_median=0.02637235055,age_mean=0.02637235055,age_n=1,age_range={0.02637235055,0.02637235055},age_hpdi_95={0.02637235055,0.02637235055},age_qi_95={0.02637235055,0.02637235055}],1:0.00400367379[&age_median=0.00400367379,age_mean=0.00400367379,age_n=1,age_range={0.00400367379,0.00400367379},age_hpdi_95={0.00400367379,0.00400367379},age_qi_95={0.00400367379,0.00400367379}],2:0.00730370939[&age_median=0.00730370939,age_mean=0.00730370939,age_n=1,age_range={0.00730370939,0.00730370939},age_hpdi_95={0.00730370939,0.00730370939},age_qi_95={0.00730370939,0.00730370939}],3:0.0097199303[&age_median=0.0097199303,age_mean=0.0097199303,age_n=1,age_range={0.0097199303,0.0097199303},age_hpdi_95={0.0097199303,0.0097199303},age_qi_95={0.0097199303,0.0097199303}]
0,1,2,3,4,4,5,1,1,5,3	0.001	2.58056549179e-05	0:0.01112027874[&age_median=0.01112027874,age_mean=0.01112027874,age_n=1,age_range={0.01112027874,0.01112027874},age_hpdi_95={0.01112027874,0.01112027874},age_qi_95={0.01112027874,0.01112027874}],1:0.00530056354[&age_median=0.00530056354,age_mean=0.00530056354,age_n=1,age_range={0.00530056354,0.00530056354},age_hpdi_95={0.00530056354,0.00530056354},age_qi_95={0.00530056354,0.00530056354}],2:0.00219556007[&age_median=0.00219556007,age_mean=0.00219556007,age_n=1,age_range={0.00219556007,0.00219556007},age_hpdi_95={0.00219556007,0.00219556007},age_qi_95={0.00219556007,0.00219556007}],3:0.03149269635[&age_median=0.03149269635,age_mean=0.03149269635,age_n=1,age_range={0.03149269635,0.03149269635},age_hpdi_95={0.03149269635,0.03149269635},age_qi_95={0.03149269635,0.03149269635}],4:0.0044117142[&age_median=0.0044117142,age_mean=0.0044117142,age_n=1,age_range={0.0044117142,0.0044117142},age_hpdi_95={0.0044117142,0.0044117142},age_qi_95={0.0044117142,0.0044117142}],5:0.00545804306[&age_median=0.00545804306,age_mean=0.00545804306,age_n=1,age_range={0.00545804306,0.00545804306},age_hpdi_95={0.00545804306,0.00545804306},age_qi_95={0.00545804306,0.00545804306}]
0,0,1,2,3,4,1,4,0,4,2	0.001	2.46495886465e-05	0:0.00995537665[&age_median=0.00995537665,age_mean=0.00995537665,age_n=1,age_range={0.00995537665,0.00995537665},age_hpdi_95={0.00995537665,0.00995537665},age_qi_95={0.00995537665,0.00995537665}],1:0.00815779644[&age_median=0.00815779644,age_mean=0.00815779644,age_n=1,age_range={0.00815779644,0.00815779644},age_hpdi_95={0.00815779644,0.00815779644},age_qi_95={0.00815779644,0.00815779644}],2:0.01272690117[&age_median=0.01272690117,age_mean=0.01272690117,age_n=1,age_range={0.01272690117,0.01272690117},age_hpdi_95={0.01272690117,0.01272690117},age_qi_95={0.01272690117,0.01272690117}],3:0.01955701418[&age_median=0.01955701418,age_mean=0.01955701418,age_n=1,age_range={0.01955701418,0.01955701418},age_hpdi_95={0.01955701418,0.01955701418},age_qi_95={0.01955701418,0.01955701418}],4:0.00409605557[&age_median=0.00409605557,age_mean=0.00409605557,age_n=1,age_range={0.00409605557,0.00409605557},age_hpdi_95={0.00409605557,0.00409605557},age_qi_95={0.00409605557,0.00409605557}]
0,1,2,3,0,1,3,4,1,5,6	0.001	2.35510041469e-05	0:0.01743630885[&age_median=0.01743630885,age_mean=0.01743630885,age_n=1,age_range={0.01743630885,0.01743630885},age_hpdi_95={0.01743630885,0.01743630885},age_qi_95={0.01743630885,0.01743630885}],1:0.00097351948[&age_median=0.00097351948,age_mean=0.00097351948,age_n=1,age_range={0.00097351948,0.00097351948},age_hpdi_95={0.00097351948,0.00097351948},age_qi_95={0.00097351948,0.00097351948}],2:0.00698231283[&age_median=0.00698231283,age_mean=0.00698231283,age_n=1,age_range={0.00698231283,0.00698231283},age_hpdi_95={0.00698231283,0.00698231283},age_qi_95={0.00698231283,0.00698231283}],3:0.00979653566[&age_median=0.00979653566,age_mean=0.00979653566,age_n=1,age_range={0.00979653566,0.00979653566},age_hpdi_95={0.00979653566,0.00979653566},age_qi_95={0.00979653566,0.00979653566}],4:0.01667845629[&age_median=0.01667845629,age_mean=0.01667845629,age_n=1,age_range={0.01667845629,0.01667845629},age_hpdi_95={0.01667845629,0.01667845629},age_qi_95={0.01667845629,0.01667845629}],5:0.01555939532[&age_median=0.01555939532,age_mean=0.01555939532,age_n=1,age_range={0.01555939532,0.01555939532},age_hpdi_95={0.01555939532,0.01555939532},age_qi_95={0.01555939532,0.01555939532}],6:0.00369623715[&age_median=0.00369623715,age_mean=0.00369623715,age_n=1,age_range={0.00369623715,0.00369623715},age_hpdi_95={0.00369623715,0.00369623715},age_qi_95={0.00369623715,0.00369623715}]
0,1,2,3,4,4,1,5,2,4,5	0.001	2.25068344054e-05	0:0.00021149475[&age_median=0.00021149475,age_mean=0.00021149475,age_n=1,age_range={0.00021149475,0.00021149475},age_hpdi_95={0.00021149475,0.00021149475},age_qi_95={0.00021149475,0.00021149475}],1:0.01930826928[&age_median=0.01930826928,age_mean=0.01930826928,age_n=1,age_range={0.01930826928,0.01930826928},age_hpdi_95={0.01930826928,0.01930826928},age_qi_95={0.01930826928,0.01930826928}],2:0.02509270318[&age_median=0.02509270318,age_mean=0.02509270318,age_n=1,age_range={0.02509270318,0.02509270318},age_hpdi_95={0.02509270318,0.02509270318},age_qi_95={0.02509270318,0.02509270318}],3:0.01950356869[&age_median=0.01950356869,age_mean=0.01950356869,age_n=1,age_range={0.01950356869,0.01950356869},age_hpdi_95={0.01950356869,0.01950356869},age_qi_95={0.01950356869,0.01950356869}],4:0.00748253202[&age_median=0.00748253202,age_mean=0.00748253202,age_n=1,age_range={0.00748253202,0.00748253202},age_hpdi_95={0.00748253202,0.00748253202},age_qi_95={0.00748253202,0.00748253202}],5:0.01474709299[&age_median=0.01474709299,age_mean=0.01474709299,age_n=1,age_range={0.01474709299,0.01474709299},age_hpdi_95={0.01474709299,0.01474709299},age_qi_95={0.01474709299,0.01474709299}]
0,1,2,3,4,0,1,0,0,5,2	0.001	2.1514606024e-05	0:0.00204772394[&age_median=0.00204772394,age_mean=0.00204772394,age_n=1,age_range={0.00204772394,0.00204772394},age_hpdi_95={0.00204772394,0.00204772394},age_qi_95={0.00204772394,0.00204772394}],1:0.00240725731[&age_median=0.00240725731,age_mean=0.00240725731,age_n=1,age_range={0.00240725731,0.00240725731},age_hpdi_95={0.00240725731,0.00240725731},age_qi_95={0.00240725731,0.00240725731}],2:0.02459415374[&age_median=0.02459415374,age_mean=0.02459415374,age_n=1,age_range={0.02459415374,0.02459415374},age_hpdi_95={0.02459415374,0.02459415374},age_qi_95={0.02459415374,0.02459415374}],3:0.00356905593[&age_median=0.00356905593,age_mean=0.00356905593,age_n=1,age_range={0.00356905593,0.00356905593},age_hpdi_95={0.00356905593,0.00356905593},age_qi_95={0.00356905593,0.00356905593}],4:0.0334723331[&age_median=0.0334723331,age_mean=0.0334723331,age_n=1,age_range={0.0334723331,0.0334723331},age_hpdi_95={0.0334723331,0.0334723331},age_qi_95={0.0334723331,0.0334723331}],5:0.01355294205[&age_median=0.01355294205,age_mean=0.01355294205,age_n=1,age_range={0.01355294205,0.01355294205},age_hpdi_95={0.01355294205,0.01355294205},age_qi_95={0.01355294205,0.01355294205}]
0,1,1,1,1,1,0,0,0,0,0	0.001	2.05716477328e-05	0:0.00496013385[&age_median=0.00496013385,age_mean=0.00496013385,age_n=1,age_range={0.00496013385,0.00496013385},age_hpdi_95={0.00496013385,0.00496013385},age_qi_95={0.00496013385,0.00496013385}],1:0.00942174308[&age_median=0.00942174308,age_mean=0.00942174308,age_n=1,age_range={0.00942174308,0.00942174308},age_hpdi_95={0.00942174308,0.00942174308},age_qi_95={0.00942174308,0.00942174308}]
0,1,2,2,2,2,2,1,0,0,1	0.001	1.96754861336e-05	0:0.00911738045[&age_median=0.00911738045,age_mean=0.00911738045,age_n=1,age_range={0.00911738045,0.00911738045},age_hpdi_95={0.00911738045,0.00911738045},age_qi_95={0.00911738045,0.00911738045}],1:0.01846790894[&age_median=0.01846790894,age_mean=0.01846790894,age_n=1,age_range={0.01846790894,0.01846790894},age_hpdi_95={0.01846790894,0.01846790894},age_qi_95={0.01846790894,0.01846790894}],2:0.01108697891[&age_median=0.01108697891,age_mean=0.01108697891,age_n=1,age_range={0.01108697891,0.01108697891},age_hpdi_95={0.01108697891,0.01108697891},age_qi_95={0.01108697891,0.01108697891}]
0,1,2,2,1,0,2,3,4,1,4	0.001	1.88238457001e-05	0:0.00318689925[&age_median=0.00318689925,age_mean=0.00318689925,age_n=1,age_range={0.00318689925,0.00318689925},age_hpdi_95={0.00318689925,0.00318689925},age_qi_95={0.00318689925,0.00318689925}],1:0.00989049886[&age_median=0.00989049886,age_mean=0.00989049886,age_n=1,age_range={0.00989049886,0.00989049886},age_hpdi_95={0.00989049886,0.00989049886},age_qi_95={0.00989049886,0.00989049886}],2:0.01441412565[&age_median=0.01441412565,age_mean=0.01441412565,age_n=1,age_range={0.01441412565,0.01441412565},age_hpdi_95={0.01441412565,0.01441412565},age_qi_95={0.01441412565,0.01441412565}],3:0.01630006581[&age_median=0.01630006581,age_mean=0.01630006581,age_n=1,age_range={0.01630006581,0.01630006581},age_hpdi_95={0.01630006581,0.01630006581},age_qi_95={0.01630006581,0.01630006581}],4:0.0149041877[&age_median=0.0149041877,age_mean=0.0149041877,age_n=1,age_range={0.0149041877,0.0149041877},age_hpdi_95={0.0149041877,0.0149041877},age_qi_95={0.0149041877,0.0149041877}]
0,0,1,1,0,1,2,3,4,5,4	0.001	1.80143519703e-05	0:0.00504216342[&age_median=0.00504216342,age_mean=0.00504216342,age_n=1,age_range={0.00504216342,0.00504216342},age_hpdi_95={0.00504216342,0.00504216342},age_qi_95={0.00504216342,0.00504216342}],1:0.00902947185[&age_median=0.00902947185,age_mean=0.00902947185,age_n=1,age_range={0.00902947185,0.00902947185},age_hpdi_95={0.00902947185,0.00902947185},age_qi_95={0.00902947185,0.00902947185}],2:0.00513833227[&age_median=0.00513833227,age_mean=0.00513833227,age_n=1,age_range={0.00513833227,0.00513833227},age_hpdi_95={0.00513833227,0.00513833227},age_qi_95={0.00513833227,0.00513833227}],3:0.01897701748[&age_median=0.01897701748,age_mean=0.01897701748,age_n=1,age_range={0.01897701748,0.01897701748},age_hpdi_95={0.01897701748,0.01897701748},age_qi_95={0.01897701748,0.01897701748}],4:0.01634720755[&age_median=0.01634720755,age_mean=0.01634720755,age_n=1,age_range={0.01634720755,0.01634720755},age_hpdi_95={0.01634720755,0.01634720755},age_qi_95={0.01634720755,0.01634720755}],5:0.01780601192[&age_median=0.01780601192,age_mean=0.01780601192,age_n=1,age_range={0.01780601192,0.01780601192},age_hpdi_95={0.01780601192,0.01780601192},age_qi_95={0.01780601192,0.01780601192}]
0,1,2,1,2,3,2,2,0,2,0	0.001	1.72450262256e-05	0:0.00481267519[&age_median=0.00481267519,age_mean=0.00481267519,age_n=1,age_range={0.00481267519,0.00481267519},age_hpdi_95={0.00481267519,0.00481267519},age_qi_95={0.00481267519,0.00481267519}],1:0.00641080887[&age_median=0.00641080887,age_mean=0.00641080887,age_n=1,age_range={0.00641080887,0.00641080887},age_hpdi_95={0.00641080887,0.00641080887},age_qi_95={0.00641080887,0.00641080887}],2:0.00892004192[&age_median=0.00892004192,age_mean=0.00892004192,age_n=1,age_range={0.00892004192,0.00892004192},age_hpdi_95={0.00892004192,0.00892004192},age_qi_95={0.00892004192,0.00892004192}],3:0.00555603657[&age_median=0.00555603657,age_mean=0.00555603657,age_n=1,age_range={0.00555603657,0.00555603657},age_hpdi_95={0.00555603657,0.00555603657},age_qi_95={0.00555603657,0.00555603657}]
0,1,0,1,0,1,0,1,1,0,1	0.001	1.65136918757e-05	0:0.01883484632[&age_median=0.01883484632,age_mean=0.01883484632,age_n=1,age_range={0.01883484632,0.01883484632},age_hpdi_95={0.01883484632,0.01883484632},age_qi_95={0.01883484632,0.01883484632}],1:0.00749756411[&age_median=0.00749756411,age_mean=0.00749756411,age_n=1,age_range={0.00749756411,0.00749756411},age_hpdi_95={0.00749756411,0.00749756411},age_qi_95={0.00749756411,0.00749756411}]
0,1,2,3,1,4,5,0,5,0,6	0.001	1.5818469138e-05	0:0.00374366823[&age_median=0.00374366823,age_mean=0.00374366823,age_n=1,age_range={0.00374366823,0.00374366823},age_hpdi_95={0.00374366823,0.00374366823},age_qi_95={0.00374366823,0.00374366823}],1:0.00891362218[&age_median=0.00891362218,age_mean=0.00891362218,age_n=1,age_range={0.00891362218,0.00891362218},age_hpdi_95={0.00891362218,0.00891362218},age_qi_95={0.00891362218,0.00891362218}],2:0.00591063665[&age_median=0.00591063665,age_mean=0.00591063665,age_n=1,age_range={0.00591063665,0.00591063665},age_hpdi_95={0.00591063665,0.00591063665},age_qi_95={0.00591063665,0.00591063665}],3:0.00742178255[&age_median=0.00742178255,age_mean=0.00742178255,age_n=1,age_range={0.00742178255,0.00742178255},age_hpdi_95={0.00742178255,0.00742178255},age_qi_95={0.00742178255,0.00742178255}],4:0.01295755572[&age_median=0.01295755572,age_mean=0.01295755572,age_n=1,age_range={0.01295755572,0.01295755572},age_hpdi_95={0.01295755572,0.01295755572},age_qi_95={0.01295755572,0.01295755572}],5:0.0031793072[&age_median=0.0031793072,age_mean=0.0031793072,age_n=1,age_range={0.0031793072,0.0031793072},age_hpdi_95={0.0031793072,0.0031793072},age_qi_95={0.0031793072,0.0031793072}],6:0.02902200828[&age_median=0.02902200828,age_mean=0.02902200828,age_n=1,age_range={0.02902200828,0.02902200828},age_hpdi_95={0.02902200828,0.02902200828},age_qi_95={0.02902200828,0.02902200828}]
0,0,1,2,3,4,0,2,0,3,0	0.001	1.5157577166e-05	0:0.00547685609[&age_median=0.00547685609,age_mean=0.00547685609,age_n=1,age_range={0.00547685609,0.00547685609},age_hpdi_95={0.00547685609,0.00547685609},age_qi_95={0.00547685609,0.00547685609}],1:0.00051372607[&age_median=0.00051372607,age_mean=0.00051372607,age_n=1,age_range={0.00051372607,0.00051372607},age_hpdi_95={0.00051372607,0.00051372607},age_qi_95={0.00051372607,0.00051372607}],2:0.0008173316[&age_median=0.0008173316,age_mean=0.0008173316,age_n=1,age_range={0.0008173316,0.0008173316},age_hpdi_95={0.0008173316,0.0008173316},age_qi_95={0.0008173316,0.0008173316}],3:0.00689386061[&age_median=0.00689386061,age_mean=0.00689386061,age_n=1,age_range={0.00689386061,0.00689386061},age_hpdi_95={0.00689386061,0.00689386061},age_qi_95={0.00689386061,0.00689386061}],4:0.03487591391[&age_median=0.03487591391,age_mean=0.03487591391,age_n=1,age_range={0.03487591391,0.03487591391},age_hpdi_95={0.03487591391,0.03487591391},age_qi_95={0.03487591391,0.03487591391}]
0,0,1,2,3,0,4,2,4,1,5	0.001	1.45290372411e-05	0:0.00101592887[&age_median=0.00101592887,age_mean=0.00101592887,age_n=1,age_range={0.00101592887,0.00101592887},age_hpdi_95={0.00101592887,0.00101592887},age_qi_95={0.00101592887,0.00101592887}],1:0.01653297928[&age_median=0.01653297928,age_mean=0.01653297928,age_n=1,age_range={0.01653297928,0.01653297928},age_hpdi_95={0.01653297928,0.01653297928},age_qi_95={0.01653297928,0.01653297928}],2:0.00772678931[&age_median=0.00772678931,age_mean=0.00772678931,age_n=1,age_range={0.00772678931,0.00772678931},age_hpdi_95={0.00772678931,0.00772678931},age_qi_95={0.00772678931,0.00772678931}],3:0.03740388931[&age_median=0.03740388931,age_mean=0.03740388931,age_n=1,age_range={0.03740388931,0.03740388931},age_hpdi_95={0.03740388931,0.03740388931},age_qi_95={0.03740388931,0.03740388931}],4:0.01029081729[&age_median=0.01029081729,age_mean=0.01029081729,age_n=1,age_range={0.01029081729,0.01029081729},age_hpdi_95={0.01029081729,0.01029081729},age_qi_95={0.01029081729,0.01029081729}],5:0.00865563986[&age_median=0.00865563986,age_mean=0.00865563986,age_n=1,age_range={0.00865563986,0.00865563986},age_hpdi_95={0.00865563986,0.00865563986},age_qi_95={0.00865563986,0.00865563986}]
0,1,1,2,1,0,1,2,1,2,2	0.001	1.39313653244e-05	0:0.04001990541[&age_median=0.04001990541,age_mean=0.04001990541,age_n=1,age_range={0.04001990541,0.04001990541},age_hpdi_95={0.04001990541,0.04001990541},age_qi_95={0.04001990541,0.04001990541}],1:0.00213624126[&age_median=0.00213624126,age_mean=0.00213624126,age_n=1,age_range={0.00213624126,0.00213624126},age_hpdi_95={0.00213624126,0.00213624126},age_qi_95={0.00213624126,0.00213624126}],2:0.00146959717[&age_median=0.00146959717,age_mean=0.00146959717,age_n=1,age_range={0.00146959717,0.00146959717},age_hpdi_95={0.00146959717,0.00146959717},age_qi_95={0.00146959717,0.00146959717}]
0,1,2,3,3,3,2,3,1,4,4	0.001	1.33628795054e-05	0:0.0117940796[&age_median=0.0117940796,age_mean=0.0117940796,age_n=1,age_range={0.0117940796,0.0117940796},age_hpdi_95={0.0117940796,0.0117940796},age_qi_95={0.0117940796,0.0117940796}],1:0.00177246227[&age_median=0.00177246227,age_mean=0.00177246227,age_n=1,age_range={0.00177246227,0.00177246227},age_hpdi_95={0.00177246227,0.00177246227},age_qi_95={0.00177246227,0.00177246227}],2:0.02297215744[&age_median=0.02297215744,age_mean=0.02297215744,age_n=1,age_range={0.02297215744,0.02297215744},age_hpdi_95={0.02297215744,0.02297215744},age_qi_95={0.02297215744,0.02297215744}],3:0.00631812625[&age_median=0.00631812625,age_mean=0.00631812625,age_n=1,age_range={0.00631812625,0.00631812625},age_hpdi_95={0.00631812625,0.00631812625},age_qi_95={0.00631812625,0.00631812625}],4:0.01326805389[&age_median=0.01326805389,age_mean=0.01326805389,age_n=1,age_range={0.01326805389,0.01326805389},age_hpdi_95={0.01326805389,0.01326805389},age_qi_95={0.01326805389,0.01326805389}]
0,0,1,2,1,1,1,2,2,3,1	0.001	1.2822095745e-05	0:0.01834793538[&age_median=0.01834793538,age_mean=0.01834793538,age_n=1,age_range={0.01834793538,0.01834793538},age_hpdi_95={0.01834793538,0.01834793538},age_qi_95={0.01834793538,0.01834793538}],1:0.00380183782[&age_median=0.00380183782,age_mean=0.00380183782,age_n=1,age_range={0.00380183782,0.00380183782},age_hpdi_95={0.00380183782,0.00380183782},age_qi_95={0.00380183782,0.00380183782}],2:0.01040031133[&age_median=0.01040031133,age_mean=0.01040031133,age_n=1,age_range={0.01040031133,0.01040031133},age_hpdi_95={0.01040031133,0.01040031133},age_qi_95={0.01040031133,0.01040031133}],3:0.02788413137[&age_median=0.02788413137,age_mean=0.02788413137,age_n=1,age_range={0.02788413137,0.02788413137},age_hpdi_95={0.02788413137,0.02788413137},age_qi_95={0.02788413137,0.02788413137}]
0,1,2,3,4,0,2,3,0,4,1	0.001	1.23076289404e-05	0:0.0002833025[&age_median=0.0002833025,age_mean=0.0002833025,age_n=1,age_range={0.0002833025,0.0002833025},age_hpdi_95={0.0002833025,0.0002833025},age_qi_95={0.0002833025,0.0002833025}],1:0.0166655662[&age_median=0.0166655662,age_mean=0.0166655662,age_n=1,age_range={0.0166655662,0.0166655662},age_hpdi_95={0.0166655662,0.0166655662},age_qi_95={0.0166655662,0.0166655662}],2:0.01228662586[&age_median=0.01228662586,age_mean=0.01228662586,age_n=1,age_range={0.01228662586,0.01228662586},age_hpdi_95={0.01228662586,0.01228662586},age_qi_95={0.01228662586,0.01228662586}],3:0.00099720309[&age_median=0.00099720309,age_mean=0.00099720309,age_n=1,age_range={0.00099720309,0.00099720309},age_hpdi_95={0.00099720309,0.00099720309},age_qi_95={0.00099720309,0.00099720309}],4:0.0016724059[&age_median=0.0016724059,age_mean=0.0016724059,age_n=1,age_range={0.0016724059,0.0016724059},age_hpdi_95={0.0016724059,0.0016724059},age_qi_95={0.0016724059,0.0016724059}]
0,1,1,2,3,1,4,2,5,2,3	0.001	1.18179950528e-05	0:0.0121818311[&age_median=0.0121818311,age_mean=0.0121818311,age_n=1,age_range={0.0121818311,0.0121818311},age_hpdi_95={0.0121818311,0.0121818311},age_qi_95={0.0121818311,0.0121818311}],1:0.00423778541[&age_median=0.00423778541,age_mean=0.00423778541,age_n=1,age_range={0.00423778541,0.00423778541},age_hpdi_95={0.00423778541,0.00423778541},age_qi_95={0.00423778541,0.00423778541}],2:0.00401468767[&age_median=0.00401468767,age_mean=0.00401468767,age_n=1,age_range={0.00401468767,0.00401468767},age_hpdi_95={0.00401468767,0.00401468767},age_qi_95={0.00401468767,0.00401468767}],3:0.00561238554[&age_median=0.00561238554,age_mean=0.00561238554,age_n=1,age_range={0.00561238554,0.00561238554},age_hpdi_95={0.00561238554,0.00561238554},age_qi_95={0.00561238554,0.00561238554}],4:0.00027645704[&age_median=0.00027645704,age_mean=0.00027645704,age_n=1,age_range={0.00027645704,0.00027645704},age_hpdi_95={0.00027645704,0.00027645704},age_qi_95={0.00027645704,0.00027645704}],5:0.0197276357[&age_median=0.0197276357,age_mean=0.0197276357,age_n=1,age_range={0.0197276357,0.0197276357},age_hpdi_95={0.0197276357,0.0197276357},age_qi_95={0.0197276357,0.0197276357}]
