parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
root_height_comparison12pop1	500	1.0003571752071672	2565.416958945843	179.62383730554131	480.0205456934009	365.88730900149386	454.68595737584303	158.544577685966	298.82036640824026	202.82827937075402	181.43433100945327	186.80271587349642	209.99006899781563
pop_size_comparison12pop1	500	1.0008453745607728	3245.684021526665	501.0	372.7622947487276	405.71041640211035	491.68872888872505	399.7467754368262	311.3766774590313	337.7217692594098	372.14657677043465	273.1888495124266	422.44996444803655
pop_size_comparison12pop2	500	1.000178064958757	2930.3468061876424	400.1561268840018	257.8655921073402	260.3041728273162	501.0	234.8723651509175	331.32421375832234	203.2967587097255	233.44411554342244	193.0712597348012	210.63739269539985
pop_size_root_comparison12pop1	500	1.0007436883346508	5010.0	501.0	501.0	428.03990478935236	501.0	421.70980611028244	501.0	501.0	468.78002587129305	469.4617000557641	501.0
ln_likelihood_comparison13pop1	500	0.9996808886619098	4632.1656130934125	317.55844218526556	350.6528328730313	501.0	501.0	314.9620233087085	501.0	501.0	414.05279493164824	429.2262558781722	347.8883030051837
root_height_comparison13pop1	500	1.0005914732646861	3017.7882209903423	300.4759991111789	308.2628780477814	199.60214122617026	283.88550272432644	228.69381596182882	270.57714183820787	228.9343747530303	224.24893469017798	198.34586414628794	457.60024073374757
pop_size_comparison13pop1	500	0.9995932498140465	3489.9468059319456	421.7577563177584	400.64015278876263	373.9549540622351	402.65789798824017	336.61423955550197	496.92679790049505	473.68806142418293	433.3084645967428	433.4602680648578	434.16503122669326
pop_size_comparison13pop2	500	0.9998566621994087	4638.690661358174	356.57839180166366	223.5499786148205	465.59849825761773	384.2458180566903	384.4121603904175	245.6036773354032	366.32571117923305	389.8051582269044	456.02708311713366	501.0
pop_size_root_comparison13pop1	500	1.0004822556999255	3384.674863887423	436.48523777915545	348.94435845051555	393.8720128010315	501.0	375.87427307465816	454.16996112155647	501.0	501.0	501.0	417.42231959605743
ln_likelihood	600	0.9994578290344877	2819.213335335348	189.5194020554819	211.77157475650867	212.82245799862716	244.4705547117819	401.0	313.46539557360575	171.31669724051454	243.8635488218757	364.56908268296496	318.1096707449213
concentration	600	1.001306570287156	1988.6717023759406	109.6849432063316	316.747722095319	192.98316521227213	401.0	256.3521557651403	334.4964509507208	138.74008549738843	284.17304947385423	304.58045170945445	309.1074735522397
ln_likelihood_comparison1pop1	600	1.0020610302669872	1392.0687980981793	192.58763426678	134.0301567859246	97.17144746033574	209.75257815997128	138.28985668209933	196.87926757829393	215.1260778881437	210.51359774833634	209.73516743667602	104.86641323417237
root_height_comparison1pop1	600	1.006599907332344	540.4475755905004	67.76460114894915	58.294929206951636	46.95020540951828	104.98353421143734	68.01436220598973	116.23740600313721	80.91061563177558	65.74941189600491	49.77360962331147	65.57462000882575
pop_size_comparison1pop1	600	1.0013550559258075	2193.3256510879005	322.13123452066645	167.93198086751173	328.7906881580711	401.0	231.37929739433045	338.21282653250506	389.6115963464481	281.2810991517343	277.8761690903373	226.55938441138818
pop_size_comparison1pop2	600	1.0073655469879654	538.5579890087129	70.33957687582127	58.954928971439074	47.90948852328619	96.71255724160693	69.06312552987417	115.53695029715034	86.40479210093584	69.79588832408766	47.474933174105765	61.095251429246865
pop_size_root_comparison1pop1	600	1.0007658405074111	2864.3140361690944	401.0	219.76252862335716	306.1224149962384	401.0	387.7881096736965	282.4067486738293	291.9655408345996	350.8474480775113	401.0	274.79444637052205
ln_likelihood_comparison2pop1	600	0.9994350926442185	3760.8820065994446	401.0	304.0031208287507	366.0399884597638	401.0	401.0	341.35134110225425	264.07968016309286	367.44056113022623	371.80592115020943	380.06623818561394
root_height_comparison2pop1	600	0.9997893087241696	4010.0	350.5591677325737	401.0	401.0	401.0	401.0	322.04783734997136	401.0	401.0	310.5901203480813	371.28322811891354
pop_size_comparison2pop1	600	1.0000257309334657	3163.32524372657	344.672244113914	401.0	401.0	333.34107884781844	401.0	347.40995379811085	269.52437954227054	376.7134501242588	317.8319999450972	283.36098471780724
pop_size_comparison2pop2	600	0.9995008996232386	4010.0	401.0	401.0	401.0	332.59088982619414	401.0	401.0	317.3858892049314	401.0	401.0	401.0
pop_size_root_comparison2pop1	600	0.9997137269558654	3818.999325034564	365.592608494604	401.0	371.9252469083314	349.56347906687586	401.0	401.0	401.0	377.2281565842475	387.678973961452	306.5149194949997
ln_likelihood_comparison3pop1	600	0.9995918349974857	4010.0	401.0	285.19662021244756	270.46633620327816	401.0	401.0	319.9522964023375	401.0	401.0	334.83239639535094	292.7913017250165
root_height_comparison3pop1	600	1.0001823544562973	3141.0927572128458	401.0	260.517014925685	183.38121456122656	401.0	401.0	401.0	401.0	272.35636646201857	352.18249010927605	240.35047738441747
